# gsimlt_path=b1,smlt_path=b1,imt=PGA,investigation_time=50.0
lon,lat,iml
-78.0196,2.52094,0.00560963
-78.018,-3.41458,0.00553449
-78.0178,3.51019,0.00560883
-78.0156,-4.40384,0.00552384
-78.0154,4.49945,0.00561812
-78.0127,-5.39309,0.00551249
-78.0124,5.4887,0.00564544
-78.0092,-6.38235,0.00550162
-78.0088,6.47795,0.00565493
-78.005,-7.3716,0.00549177
-78.0046,7.46721,0.00565005
-78.0002,-8.36085,0.00548275
-77.9997,8.45646,0.00564658
-77.9949,-9.35011,0.00547543
-77.9943,9.44571,0.00565424
-77.9888,-10.3394,0.0054702
-77.9882,10.435,0.0056667
-77.9822,-11.3286,0.00546747
-77.9815,11.4242,0.00568781
-77.9749,-12.3179,0.00546716
-77.9741,12.4135,0.00571265
-77.9669,-13.3071,0.00547031
-77.9661,13.4027,0.00545961
-77.9583,-14.2964,0.00547692
-77.9489,-15.2856,0.00548785
-77.9389,-16.2749,0.00550688
-77.9282,-17.2641,0.00553971
-77.9167,-18.2534,0.00557614
-77.9044,-19.2426,0.0056054
-77.8914,-20.2319,0.00564289
-77.8776,-21.2212,0.00569419
-77.863,-22.2104,0.00575007
-77.8475,-23.1997,0.00579948
-77.8311,-24.1889,0.00584145
-77.8138,-25.1782,0.00588354
-77.7956,-26.1674,0.00592572
-77.7764,-27.1567,0.00596791
-77.7562,-28.1459,0.0060083
-77.735,-29.1352,0.00604556
-77.7126,-30.1244,0.00607869
-77.6891,-31.1137,0.0061067
-77.6645,-32.1029,0.00612935
-77.6385,-33.0922,0.0061469
-77.6113,-34.0815,0.00619267
-77.5827,-35.0707,0.00624467
-77.5527,-36.06,0.00611582
-77.5212,-37.0492,0.005
-77.0321,-0.446823,0.00560278
-77.0321,0.542431,0.0056077
-77.0313,-1.43608,0.00558102
-77.0312,1.53168,0.00560731
-77.0296,-2.42533,0.00556393
-77.0294,2.52094,0.00560973
-77.027,-3.41458,0.00554987
-77.0267,3.51019,0.00561136
-77.0235,-4.40384,0.00553528
-77.0231,4.49945,0.00561679
-77.019,-5.39309,0.00552286
-77.0186,5.4887,0.0056329
-77.0137,-6.38235,0.00551186
-77.0132,6.47795,0.00565248
-77.0075,-7.3716,0.00550127
-77.0069,7.46721,0.00565463
-77.0004,-8.36085,0.00549182
-76.9996,8.45646,0.00564659
-76.9923,-9.35011,0.00548427
-76.9915,9.44571,0.0056576
-76.9833,-10.3394,0.00548022
-76.9823,10.435,0.00568296
-76.9733,-11.3286,0.00548042
-76.9723,11.4242,0.00570867
-76.9623,-12.3179,0.00548706
-76.9612,12.4135,0.00573812
-76.9504,-13.3071,0.00550132
-76.9492,13.4027,0.00550241
-76.9374,-14.2964,0.00552221
-76.9234,-15.2856,0.00555631
-76.9084,-16.2749,0.00560499
-76.8923,-17.2641,0.00567856
-76.875,-18.2534,0.0057541
-76.8567,-19.2426,0.00581651
-76.8371,-20.2319,0.00588719
-76.8164,-21.2212,0.00596215
-76.7944,-22.2104,0.00604298
-76.7712,-23.1997,0.00612628
-76.7467,-24.1889,0.00620452
-76.7207,-25.1782,0.00628001
-76.6934,-26.1674,0.00634174
-76.6646,-27.1567,0.00639167
-76.6343,-28.1459,0.00641841
-76.6024,-29.1352,0.00642367
-76.5689,-30.1244,0.00640649
-76.5337,-31.1137,0.00640276
-76.4967,-32.1029,0.00636715
-76.4578,-33.0922,0.00631034
-76.417,-34.0815,0.00623214
-76.3741,-35.0707,0.00615513
-76.329,-36.06,0.00590549
-76.2818,-37.0492,0.005
-76.0429,-0.446823,0.0056195
-76.0428,0.542431,0.00562077
-76.0417,-1.43608,0.00562363
-76.0416,1.53168,0.00562422
-76.0394,-2.42533,0.00562745
-76.0392,2.52094,0.00562681
-76.0359,-3.41458,0.00567111
-76.0355,3.51019,0.00562687
-76.0313,-4.40384,0.00582929
-76.0308,4.49945,0.00562543
-76.0254,-5.39309,0.0063036
-76.0248,5.4887,0.00563235
-76.0183,-6.38235,0.00735157
-76.0176,6.47795,0.00565694
-76.01,-7.3716,0.00853585
-76.0091,7.46721,0.00565987
-76.0005,-8.36085,0.00874901
-75.9995,8.45646,0.00564659
-75.9897,-9.35011,0.00778736
-75.9886,9.44571,0.00566343
-75.9777,-10.3394,0.00661026
-75.9765,10.435,0.00569478
-75.9644,-11.3286,0.00592745
-75.963,11.4242,0.00572731
-75.9498,-12.3179,0.00567199
-75.9483,12.4135,0.00577381
-75.9338,-13.3071,0.00560224
-75.9322,13.4027,0.00556334
-75.9166,-14.2964,0.00561019
-75.9148,14.392,0.005
-75.8979,-15.2856,0.00566697
-75.8778,-16.2749,0.00576904
-75.8563,-17.2641,0.00586602
-75.8334,-18.2534,0.0059675
-75.8089,-19.2426,0.00608135
-75.7828,-20.2319,0.00620569
-75.7552,-21.2212,0.00633573
-75.7259,-22.2104,0.00646391
-75.6949,-23.1997,0.00656777
-75.6622,-24.1889,0.00664675
-75.6277,-25.1782,0.00670421
-75.5912,-26.1674,0.00672046
-75.5528,-27.1567,0.00668821
-75.5124,-28.1459,0.00661328
