year,month,day,hour,minute,second,latitude,longitude,depth,magnitude
2009,9,4,14,5,31,-21.41,-68.3177,118,3.4
2009,9,4,0,8,45,-21.067,-68.918,116.1,1.4
2009,9,3,5,33,30,-21.229,-70.13,34.8,3
2009,9,2,6,37,49,-20.6172,-69.0274,123.9,4.3
2009,9,2,2,49,18,-20.526,-69.382,97.2,1.8
2009,9,1,18,2,44,-20.1482,-69.0087,111.1,4
2009,9,1,14,35,4,-20.2143,-69.0443,101.2,3.6
2009,8,31,13,4,5,-20,-69.343,106.1,3.4
2009,8,31,13,0,46,-21.941,-68.859,121.2,3.2
2009,8,29,16,21,47,-21.2785,-68.6439,108.5,4.1
2009,8,29,6,43,48,-21.473,-68.549,134.9,2.3
2009,8,29,6,28,49,-21.573,-68.504,130.5,2.3
2009,8,28,18,15,0,-20.315,-69.324,91.1,1.8
2009,8,28,1,28,52,-20.695,-69.092,115.6,4.1
2009,8,28,0,32,25,-20.009,-69.268,105.2,1.4
2009,8,27,15,57,42,-21.1217,-68.8407,130.5,4
2009,8,27,6,22,18,-21.599,-68.624,126.1,3.4
2009,8,26,23,45,28,-20.927,-70.6,55.6,2.2
2009,8,26,16,42,26,-20.334,-68.936,129.6,2.9
2009,8,26,13,23,22,-20.171,-70.165,46.4,2.6
2009,8,26,3,36,18,-21.107,-68.294,191.1,3.5
2009,8,26,2,21,52,-21.612,-69.558,43.5,3.2
2009,8,26,1,0,20,-21.0099,-68.5932,100.5,3.3
2009,8,25,23,59,6,-19.3633,-69.7747,113.2,3.4
2009,8,25,21,35,0,-21.1691,-68.4424,132.9,5.1
2009,8,25,21,12,59,-21.303,-69.006,125.6,3.2
2009,8,25,12,20,2,-19.592,-71.057,38.3,1.8
2009,8,25,2,13,1,-21.265,-68.889,132.5,3.6
2009,8,24,19,18,45,-21.671,-69.112,82,3.1
2009,8,23,23,8,26,-20.249,-70.5082,24.3,3.9
2009,8,22,9,41,48,-19.5219,-70.4559,88.3,3.6
2009,8,21,17,7,44,-19.747,-69.376,99.2,2.4
2009,8,21,16,42,50,-21.183,-68.835,133.9,3.4
2009,8,20,6,19,32,-21.836,-70.519,45.2,3.5
2009,8,19,11,24,21,-21.61,-68.623,132,3.1
2009,8,19,3,3,27,-21.221,-68.882,119.5,3.5
2009,8,18,19,30,28,-20.843,-69.253,110.2,3.8
2009,8,18,18,34,56,-20.275,-69.035,134.3,2.8
2009,8,17,2,58,45,-21.9196,-68.4715,110.9,3.5
2009,8,15,15,19,17,-19.5636,-68.6385,147.9,3.9
2009,8,15,4,12,31,-19.3905,-68.9812,105,4.3
2009,8,12,7,53,50,-20.6089,-69.2235,110.1,3.5
2009,8,11,17,15,23,-21.684,-68.862,122.8,2.8
2009,8,10,13,3,15,-21.161,-70.205,43.2,3.5
2009,8,10,5,5,40,-21.5964,-68.5964,114.6,3.7
2009,8,10,2,57,19,-21.268,-68.33,187.8,3
2009,8,9,1,16,31,-21.674,-68.656,134.6,3.6
2009,8,8,16,40,13,-21.539,-68.987,115.1,3.7
2009,8,8,11,11,20,-21.2116,-68.7732,129.2,4.4
2009,8,7,21,14,51,-20.7344,-68.8835,120,4
2009,8,7,7,53,5,-21.6227,-68.4006,143.6,3.7
2009,8,6,12,2,45,-21.2385,-68.9998,125.1,3.5
2009,8,3,7,23,49,-21.099,-70.412,32.9,2.6
2009,8,3,3,12,30,-20.772,-69.557,97.5,3.5
2009,8,2,20,29,38,-21.605,-69.749,79.1,3.9
2009,8,2,16,33,38,-21.311,-69.089,118.2,3.8
2009,8,2,14,31,30,-19.9563,-69.3748,108.5,3.4
2009,7,31,23,24,49,-21.362,-69.025,111.1,2.4
2009,7,31,22,7,8,-18.2109,-69.2974,137.8,3.9
2009,7,31,16,8,2,-19.5166,-69.0056,133.4,4.2
2009,7,31,9,43,13,-18.901,-68.809,134.1,3.6
2009,7,31,3,51,57,-21.3487,-70.5155,37,3.6
2009,7,31,2,52,39,-21.887,-68.734,133.7,3
2009,7,30,21,13,18,-20.886,-68.997,107.6,2.1
2009,7,30,20,28,4,-21.182,-69.91,10,3.5
2009,7,30,3,38,38,-21.1014,-68.346,117.4,3.5
2009,7,29,23,0,49,-21.4756,-70.908,28.1,3.7
2009,7,29,22,58,2,-21.0641,-68.7014,130.7,4
2009,7,29,13,41,4,-19.429,-69.775,51.3,2.5
2009,7,28,21,30,36,-21.1405,-68.891,124.6,3.3
2009,7,28,17,58,7,-21.935,-68.791,133.8,1.9
2009,7,28,17,12,6,-20.892,-70.05,31.8,1.8
2009,7,28,15,25,57,-19.829,-70.273,42.1,1.8
2009,7,27,15,35,14,-20.3309,-68.5157,143.5,3.5
2009,7,27,12,37,19,-21.071,-68.825,119.6,3.1
2009,7,27,2,37,21,-21.151,-68.681,133.3,3.2
2009,7,26,22,30,24,-19.857,-69.378,103.3,3.5
2009,7,26,20,37,57,-21.1747,-69.0024,112,3.2
2009,7,25,23,17,32,-21.706,-68.695,129.5,3.1
2009,7,25,17,35,21,-21.3339,-68.0344,117.6,3.4
2009,7,25,15,14,22,-21.5745,-68.4586,111.3,4
2009,7,25,8,47,54,-20.3997,-70.6685,0,3.8
2009,7,24,21,48,10,-21.044,-69.069,112.4,2.5
2009,7,24,21,9,4,-20.0209,-70.5911,44,3.3
2009,7,24,20,32,34,-20.313,-69.164,106.3,3.1
2009,7,24,19,35,19,-20.611,-69.344,111.7,2.3
2009,7,24,9,35,20,-21.309,-69.045,92.9,3.2
2009,7,22,17,42,11,-20.8787,-68.1916,247.5,3.8
2009,7,22,15,41,53,-21.548,-70.124,46,3.6
2009,7,22,12,32,50,-20.1246,-70.5142,25.7,4.2
2009,7,20,12,40,40,-20.911,-68.5571,111.1,3.1
2009,7,20,8,18,10,-20.9617,-68.855,122.1,3.4
2009,7,17,7,48,14,-21.386,-69.35,127.4,3.5
2009,7,16,12,19,12,-18.7872,-68.9278,134.2,3.4
2009,7,16,8,21,2,-20.862,-69.255,87.8,3.2
2009,7,16,7,22,24,-20.734,-70.191,23.9,3.6
2009,7,15,17,51,16,-20.0011,-69.1728,105.9,3.9
2009,7,15,16,15,6,-18.66,-69.8571,114,4.1
2009,7,15,15,21,27,-20.3822,-69.1457,111.3,5.3
2009,7,14,23,11,55,-20.9,-69.022,101.9,3.4
2009,7,14,11,52,21,-20.667,-70.538,37.9,3.3
2009,7,13,21,29,9,-19.647,-69.937,39.6,2.6
2009,7,13,12,41,23,-21.4147,-68.2905,95.9,3.6
2009,7,11,3,37,34,-21.6239,-70.4066,30.9,3.7
2009,7,10,0,52,26,-20.219,-69.389,118.5,2.2
2009,7,9,23,24,24,-20.763,-68.938,104.8,2.5
2009,7,9,22,53,8,-20.707,-69.198,92,2.5
2009,7,9,22,50,47,-19.592,-69.084,120,2.7
2009,7,9,22,5,2,-21.616,-68.478,125.5,3.2
2009,7,9,18,59,33,-20.3143,-69.1039,109.2,4.6
2009,7,9,16,59,0,-19.3823,-69.4982,106,3.6
2009,7,8,19,32,36,-20.785,-69.168,116,3.9
2009,7,8,17,32,40,-21.3683,-68.3749,111.2,3.8
2009,7,8,10,9,9,-19.5727,-68.8878,129.6,3.3
2009,7,8,6,50,34,-20.9613,-68.6969,98.1,3.5
2009,7,7,12,0,35,-18.2095,-69.2478,136.6,3.5
2009,7,7,0,3,33,-21.152,-68.4262,118.2,3.7
2009,7,6,21,47,4,-21.6674,-68.2092,121,4.4
2009,7,5,4,28,0,-21.3154,-68.6981,101.6,3.8
2009,7,5,0,33,16,-20.6541,-68.6462,114.9,3.7
2009,7,4,11,22,24,-20.9079,-69.0554,116.8,3.6
2009,7,3,20,9,14,-21.097,-69.168,110.3,3.4
2009,7,3,5,20,34,-20.0385,-69.1454,106.4,3.8
2009,7,2,23,25,15,-21.38,-68.868,121.2,3
2009,7,2,20,53,14,-20.823,-68.909,108.4,3.7
2009,7,1,18,39,0,-20.1593,-69.2315,96.2,4.7
2009,7,1,15,30,41,-21.347,-68.35,138.8,2.6
2009,7,1,11,53,51,-20.778,-69.229,90.9,3.1
2009,7,1,7,49,55,-19.6249,-70.9353,35,3.9
2009,7,1,4,31,51,-19.6634,-68.6353,130,4.1
2009,6,30,11,30,7,-18.3289,-71.2607,45.5,4.1
2009,6,30,2,21,43,-21.4054,-68.9903,107.7,3.4
2009,6,29,15,3,52,-21.0585,-68.5425,127.5,3.8
2009,6,29,14,16,39,-21.817,-68.922,112.5,3.2
2009,6,29,0,13,40,-21.884,-68.579,144.4,3
2009,6,28,23,38,14,-21.304,-68.83,115.7,3.1
2009,6,28,20,3,15,-21.139,-70.229,33.5,3.3
2009,6,28,19,32,9,-21.177,-70.184,32.4,3.8
2009,6,28,19,2,50,-20.682,-69.198,123.4,3.1
2009,6,28,16,14,53,-20.793,-70.206,67.6,3.5
2009,6,28,14,26,16,-21.108,-68.955,114.9,2.8
2009,6,28,6,46,5,-20.323,-68.838,140.2,2.3
2009,6,28,5,54,14,-20.294,-69.151,110.7,3.1
2009,6,28,3,0,40,-20.888,-69.31,110.9,2.7
2009,6,27,15,46,56,-21.218,-68.864,146.9,2.7
2009,6,27,11,40,3,-21.066,-68.557,126.8,3.1
2009,6,27,10,59,59,-21.4013,-69.1518,95.4,3.4
2009,6,27,6,40,6,-21.062,-69.048,113.3,2.8
2009,6,27,6,27,50,-20.4598,-70.4605,18,4.4
2009,6,27,4,19,7,-21.895,-68.633,123,3
2009,6,27,3,45,47,-21.193,-68.656,117.2,2.6
2009,6,26,23,58,31,-21.23,-68.952,114.6,3.1
2009,6,26,22,23,34,-21.418,-68.941,93.2,3
2009,6,26,19,16,43,-21.165,-68.774,126.9,3.3
2009,6,26,18,54,48,-21.2117,-68.5748,117,4.5
2009,6,25,19,36,36,-21.058,-69.034,118.3,2.6
2009,6,25,13,43,42,-21.0634,-68.8593,107.7,3.6
2009,6,25,12,52,0,-21.7119,-68.6954,118,3.4
2009,6,24,18,58,24,-21.903,-69.595,42.1,2.6
2009,6,23,21,3,18,-20.7216,-68.9348,113.3,4.4
2009,6,23,20,8,58,-20.1583,-69.3655,107.2,3.4
2009,6,23,18,7,4,-21.276,-68.687,125.4,3.5
2009,6,23,6,48,55,-21.159,-68.526,137,3
2009,6,23,4,0,4,-18.7585,-69.7871,95.2,4.1
2009,6,22,17,54,36,-21.241,-68.859,118,2.9
2009,6,21,12,4,0,-19.0431,-68.0913,0,4.1
2009,6,20,7,23,5,-20.6742,-68.4782,119.6,3.3
2009,6,19,10,36,23,-21.0697,-68.8073,110.3,5.2
2009,6,18,17,52,33,-21.2666,-68.0584,113.3,4
2009,6,18,14,51,28,-21.6269,-68.8919,0,3.5
2009,6,18,12,27,8,-20.5794,-68.7124,101.6,3.5
2009,6,18,9,1,32,-19.53,-69.786,51,4
2009,6,18,2,44,22,-21.275,-68.845,116.3,3.4
2009,6,18,1,46,30,-21.18,-68.975,120.7,2.7
2009,6,16,16,43,49,-21.2503,-68.2704,126.7,3.4
2009,6,16,14,17,26,-21.365,-68.784,115.6,3
2009,6,16,6,28,45,-19.847,-69.402,98.6,3
2009,6,14,21,14,14,-19.6965,-68.5602,130,4.4
2009,6,13,13,50,28,-21.1122,-68.6717,121.1,3.6
2009,6,12,8,7,30,-21.254,-69.978,41.4,2.8
2009,6,12,4,33,1,-21.769,-68.699,126.4,3.5
2009,6,12,1,38,26,-21.065,-68.696,113.5,3
2009,6,11,4,21,12,-20.8433,-69.1042,110.8,3.7
2009,6,11,3,56,35,-20.12,-70.0037,49.3,3.7
2009,6,10,22,20,58,-21.001,-68.854,128.1,2.9
2009,6,10,19,43,56,-19.0084,-69.3181,109.2,4.1
2009,6,10,15,44,37,-20.905,-69.086,109.4,2.6
2009,6,10,15,37,34,-21.876,-68.802,121,2.9
2009,6,8,23,7,54,-20.0658,-70.6338,0,4
2009,6,8,21,25,31,-18.525,-69.359,132.7,2.5
2009,6,7,15,32,27,-20.6006,-69.6672,0,3.7
2009,6,7,5,28,36,-20.89,-68.903,101,2.4
2009,6,7,3,6,48,-20.895,-70.185,16.1,2.7
2009,6,6,23,18,40,-19.711,-70.617,38.8,2.8
2009,6,6,22,45,21,-21.142,-68.97,113.7,1.8
2009,6,6,21,41,45,-20.193,-68.7411,121.1,4.5
2009,6,6,20,18,20,-19.501,-69.399,97.5,3.3
2009,6,6,20,16,6,-21.453,-69.779,51.8,3.4
2009,6,6,3,6,36,-21.284,-70.1,10.4,2.5
2009,6,5,18,22,24,-21.7494,-68.7093,97.4,3.6
2009,6,5,18,15,36,-21.14,-68.769,119.3,3.6
2009,6,5,15,28,1,-21.061,-68.559,130.5,3.8
2009,6,5,11,31,22,-21.426,-68.715,119.7,2.7
2009,6,5,10,57,16,-20.823,-69.365,100.3,2.9
2009,6,5,1,46,46,-20.734,-69.035,104.2,3.3
2009,6,5,0,4,59,-21.448,-69.883,50.5,2.6
2009,6,4,23,29,59,-20.273,-68.537,130,3.6
2009,6,4,22,50,17,-21.711,-68.508,112.6,3.2
2009,6,4,22,38,30,-20.871,-69.019,105.8,2.8
2009,6,4,13,59,44,-19.897,-69.267,106,2.6
2009,6,4,13,53,37,-21.173,-68.652,127.8,2
2009,6,4,10,35,41,-21.972,-70.395,11.9,2.3
2009,6,4,5,57,40,-20.726,-69.237,117.1,3
2009,6,4,4,31,25,-20.863,-69.249,112.1,3.4
2009,6,4,4,18,14,-18.594,-71.31,36,3.2
2009,6,4,4,7,27,-19.479,-69.345,106.4,2.6
2009,6,3,14,19,12,-21.709,-68.487,131.8,2
2009,6,2,22,4,25,-21.275,-68.89,122.1,2.2
2009,6,2,21,52,29,-21.497,-68.549,143.5,2.7
2009,6,2,12,25,46,-21.658,-68.599,125.3,3.3
2009,6,2,3,28,33,-21.87,-68.289,119,2.4
2009,6,2,3,26,18,-21.197,-68.519,132.8,2.9
2009,6,2,3,1,31,-21.3142,-68.2185,120.9,3.5
2009,6,2,2,35,34,-21.5217,-68.6556,112.8,4.5
2009,6,2,1,30,29,-21.523,-68.495,135.9,2.2
2009,6,1,16,0,3,-21.4233,-68.9544,98.2,4.5
2009,5,31,21,58,44,-21.3682,-69.5589,0,3.7
2009,5,30,20,33,16,-19.9288,-69.5277,0,3.7
2009,5,30,20,27,44,-21.8523,-68.5291,100.7,3.7
2009,5,30,13,56,50,-21.919,-68.68,117.4,2.6
2009,5,30,2,25,12,-21.055,-69.072,115.5,3.4
2009,5,30,0,53,47,-20.5388,-68.8788,102.9,4.1
2009,5,29,16,8,19,-20.8304,-70.0189,49.8,4.1
2009,5,29,14,29,48,-19.5787,-68.9776,77.5,3.7
2009,5,29,7,34,37,-21.381,-68.488,132.4,2.8
2009,5,29,2,14,17,-21.813,-68.546,129.2,3.6
2009,5,28,13,19,48,-21.159,-68.81,121.2,2.2
2009,5,28,4,43,39,-18.1088,-71.0119,196.1,3.7
2009,5,28,3,11,2,-20.884,-69.324,112.5,2.4
2009,5,27,7,44,54,-20.677,-69.195,102.9,3.4
2009,5,27,1,45,47,-21.207,-68.967,115.2,2.8
2009,5,26,17,15,39,-21.119,-69.003,112.6,2.5
2009,5,26,9,16,26,-21.108,-68.619,124.6,3.4
2009,5,26,5,15,48,-20.311,-69.203,113.3,3.2
2009,5,26,4,45,46,-21.799,-68.573,112,2.9
2009,5,25,21,34,49,-21.124,-68.768,123.7,3.2
2009,5,25,18,33,25,-21.889,-70.247,32.7,2.6
2009,5,25,15,23,28,-21.889,-68.525,128.3,2.8
2009,5,25,4,54,54,-21.8213,-68.6537,130.8,3.9
2009,5,25,0,2,10,-21.3817,-68.6607,113.4,4.1
2009,5,24,22,42,12,-21.16,-68.947,115.5,2.7
2009,5,24,21,19,52,-20.624,-69.293,111.5,2.6
2009,5,24,16,41,56,-21.993,-68.835,0,1.4
2009,5,24,16,20,57,-21.3366,-68.9957,139.8,3.5
2009,5,24,7,23,19,-21.568,-68.575,135.8,2.8
2009,5,24,0,21,45,-21.193,-68.708,135.3,2.7
2009,5,23,22,20,39,-21.025,-68.675,100.2,3.7
2009,5,23,21,39,44,-21.487,-68.414,122.9,2.5
2009,5,23,9,56,44,-20.626,-69.968,39.4,3.1
2009,5,23,7,21,26,-21.114,-69.002,111.3,3
2009,5,23,6,58,23,-21.299,-68.667,132.4,2.4
2009,5,23,6,21,0,-21.08,-69.083,122.3,2.4
2009,5,23,1,41,2,-21.648,-69.959,70.5,3
2009,5,23,0,4,0,-21.729,-68.674,131.7,2.6
2009,5,22,17,16,2,-19.379,-69.74,9.3,1.4
2009,5,22,15,49,25,-20.168,-69.288,101.7,2.3
2009,5,22,14,32,32,-19.7799,-71.0392,0,4.1
2009,5,21,11,48,50,-21.0176,-70.8297,0,4
2009,5,21,1,1,47,-21.15,-69.892,50.5,2.5
2009,5,20,14,4,8,-18.4332,-68.9712,132,4.5
2009,5,20,9,48,53,-21.087,-68.726,129.4,3.4
2009,5,20,8,34,38,-21.897,-68.688,123.2,3.4
2009,5,20,7,23,32,-21.3064,-71.7322,14.5,3.8
2009,5,20,6,22,59,-21.97,-70.362,25.2,2.9
2009,5,20,1,10,53,-21.069,-68.938,115.9,2.8
2009,5,19,21,6,35,-18.4572,-71.2473,47.2,4.2
2009,5,19,19,59,0,-21.0882,-68.4988,129.8,3.7
2009,5,19,17,50,28,-21.3459,-68.4411,109.1,3.5
2009,5,19,5,43,6,-20.806,-69.188,111.1,3.1
2009,5,19,1,40,23,-19.473,-70.943,37.8,3.1
2009,5,18,21,13,13,-21.943,-70.356,10,2.6
2009,5,18,16,51,25,-20.883,-69.2,107.9,3
2009,5,18,15,24,29,-19.1767,-69.2022,123.3,4
2009,5,18,8,16,38,-19.559,-69.966,63.2,3.1
2009,5,18,7,2,54,-21.181,-69.038,116.6,2.3
2009,5,18,5,4,49,-21.3754,-68.5423,114.7,3.5
2009,5,18,4,5,45,-21.372,-68.468,126.3,2.9
2009,5,17,23,26,57,-20.742,-69.077,98,3.3
2009,5,17,11,24,16,-20.3952,-68.7892,125.2,3.1
2009,5,17,10,59,4,-21.0413,-68.7783,112.3,4.2
2009,5,17,6,59,40,-21.878,-69.886,68,2.8
2009,5,17,4,44,17,-19.9085,-69.0988,101.4,4.2
2009,5,16,20,2,46,-19.786,-69.345,104.1,2.9
2009,5,16,12,2,38,-21.543,-68.443,126,2.6
2009,5,15,22,37,51,-21.705,-70.314,42.1,2.4
2009,5,15,22,0,52,-20.896,-69.648,41.8,1.6
2009,5,15,21,57,22,-21.22,-68.968,122.2,2.5
2009,5,15,20,13,50,-20.787,-69.198,103.7,2.7
2009,5,15,20,9,51,-21.078,-68.82,109.1,2.4
2009,5,15,19,43,24,-21.327,-68.502,143.8,2.7
2009,5,15,18,49,31,-21.422,-69.699,30.2,1.6
2009,5,15,18,3,39,-21.663,-68.501,114.2,3.5
2009,5,15,17,26,31,-21.129,-69.067,113.9,2.7
2009,5,15,8,53,43,-20.615,-69.255,108.9,3.1
2009,5,15,7,48,52,-21.181,-69.158,124.7,3.3
2009,5,15,3,40,31,-21.531,-68.428,133.8,2.6
2009,5,15,3,10,21,-21.857,-68.532,132.6,3.5
2009,5,14,18,52,14,-20.889,-69.089,107.3,2.1
2009,5,14,13,47,14,-20.75,-70.457,71.3,3.3
2009,5,14,13,39,28,-21.057,-68.49,142,2.5
2009,5,14,12,30,51,-21.317,-69.034,104,2.4
2009,5,14,9,12,10,-21.486,-68.589,138.9,3.3
2009,5,14,6,18,5,-20.802,-69.306,97.5,3.3
2009,5,13,23,3,44,-20.2741,-69.2381,105.2,3.5
2009,5,13,22,54,30,-20.9876,-68.6167,111.9,3.8
2009,5,13,21,35,42,-21.219,-69.078,125.5,2.5
2009,5,13,16,24,43,-19.6278,-70.7134,17.6,3.9
2009,5,13,5,35,21,-19.3564,-70.5375,90.7,3.7
2009,5,13,3,8,33,-20.0531,-70.9994,0,3.7
2009,5,12,20,15,7,-21.084,-69.096,113.4,3.4
2009,5,12,17,20,34,-19.4398,-70.8529,41.5,3.7
2009,5,12,17,18,16,-20.708,-69.065,108.9,3.2
2009,5,12,14,26,40,-21.622,-69.565,40.5,2.3
2009,5,12,9,59,37,-21.31,-69.385,126,2.8
2009,5,12,9,5,34,-20.905,-68.957,101.4,3.2
2009,5,12,5,7,5,-20.0745,-69.0506,101.8,5.1
2009,5,12,3,49,34,-21.346,-68.746,120.2,2.8
2009,5,12,2,52,30,-21.466,-68.66,151.8,2.7
2009,5,11,19,38,2,-21.088,-68.583,137.1,2.9
2009,5,11,8,11,55,-21.899,-68.875,97.1,2.4
2009,5,11,1,10,14,-20.634,-69.11,72.8,1.9
2009,5,10,22,36,12,-21.873,-68.575,131.2,3.1
2009,5,10,18,11,33,-21.969,-68.648,124.3,3.5
2009,5,10,16,10,5,-21.185,-68.775,118.4,2.2
2009,5,10,15,6,19,-21.108,-69.084,116.2,3.4
2009,5,10,13,59,7,-21.801,-68.469,102.1,2.7
2009,5,10,13,3,58,-20.865,-69.03,111.1,2.7
2009,5,10,9,24,1,-21.466,-68.381,128.9,2.5
2009,5,10,8,4,44,-19.8312,-69.5164,108.6,3.2
2009,5,10,7,47,50,-21.4452,-69.2442,83.2,3.6
2009,5,10,4,25,42,-21.73,-70.029,72.7,2.2
2009,5,10,0,36,32,-19.4645,-69.1385,116.1,4
2009,5,9,23,8,31,-21.342,-69.977,49.4,2.8
2009,5,9,15,56,28,-21.355,-70.145,40,2.6
2009,5,9,6,7,8,-21.101,-68.877,122.3,3.1
2009,5,8,18,43,29,-21.586,-68.588,130,3.4
2009,5,8,17,36,5,-21.355,-70.17,60.4,2.2
2009,5,8,7,2,32,-20.232,-70.152,66.9,3.1
2009,5,8,3,36,49,-21.1227,-68.5129,107.5,3.7
2009,5,7,3,28,30,-21.718,-68.741,138.5,3.1
2009,5,6,17,2,25,-21.484,-68.496,135.5,2.9
2009,5,5,21,45,17,-21.193,-69.276,91.3,2.8
2009,5,5,18,55,33,-20.805,-69.147,106,3.7
2009,5,5,12,34,31,-21.215,-68.48,157.1,2.9
2009,5,5,9,24,11,-21.78,-70.145,48,3.1
2009,5,5,8,12,12,-21.553,-68.602,142.9,2.5
2009,5,5,7,51,47,-20.792,-69.222,107.9,1.6
2009,5,5,6,42,54,-21.2133,-68.7826,122.4,3.6
2009,5,5,0,50,1,-20.522,-71.0744,0,3.5
2009,5,5,0,32,40,-21.463,-68.537,133.9,2.4
2009,5,4,23,40,51,-18.322,-71.6992,20.1,4.3
2009,5,4,17,46,0,-20.644,-69.408,105.5,2.2
2009,5,4,13,10,1,-20.9873,-68.2141,136.4,3.6
2009,5,3,23,16,18,-19.7254,-68.8022,121.2,3.9
2009,5,3,12,5,1,-21.09,-68.3445,142,3.1
2009,5,3,3,25,43,-19.9753,-68.7873,123.8,3
2009,5,2,13,31,37,-21.909,-68.628,130.1,3.2
2009,5,2,8,56,44,-21.691,-68.755,148.9,2.2
2009,5,2,8,43,40,-21.244,-68.99,92,1.8
2009,5,1,18,16,21,-18.429,-69.515,135.5,3.4
2009,5,1,16,52,21,-21.634,-68.53,139.3,2.9
2009,5,1,12,49,10,-20.0724,-69.2827,125.7,4
2009,5,1,11,28,15,-21.09,-68.717,135,2.5
2009,5,1,10,43,35,-19.5672,-69.2362,5.3,4.8
2009,5,1,9,33,11,-21.121,-70.018,10.1,2.5
2009,5,1,4,54,0,-21.4908,-68.6074,103.5,3.5
2009,4,30,19,23,0,-21.763,-68.2994,0,3.7
2009,4,30,16,57,0,-21.264,-69.868,52.6,3.3
2009,4,30,15,43,18,-21.226,-68.507,124.6,2.9
2009,4,30,15,30,1,-20.833,-69.121,114.5,3.2
2009,4,30,11,24,36,-21.617,-68.644,139.4,2.1
2009,4,30,11,5,34,-19.451,-70.228,73.9,2.6
2009,4,30,6,29,31,-20.278,-69.339,108.5,2.2
2009,4,29,23,38,18,-21.21,-68.531,90.8,2.9
2009,4,29,23,27,8,-21.236,-68.546,151.4,3.4
2009,4,29,23,20,6,-21.282,-68.725,131.6,2.5
2009,4,29,22,39,42,-21.729,-68.667,136,2.8
2009,4,29,22,12,22,-21.598,-68.679,117.6,2.9
2009,4,29,21,35,45,-20.965,-69.72,1.9,1.6
2009,4,29,20,45,32,-18.1102,-69.4518,121.3,4
2009,4,29,10,5,14,-21.678,-68.564,130.8,1.6
2009,4,29,8,34,41,-20.195,-69.688,42.6,0.8
2009,4,28,9,26,8,-21.563,-69.463,37,2.3
2009,4,28,5,43,59,-20.674,-69.142,106.6,1.6
2009,4,27,16,17,45,-19.8429,-68.0807,180.7,3.5
2009,4,27,12,24,38,-19.3962,-70.607,0,3.6
2009,4,27,9,53,11,-21.166,-69.08,116.9,2.8
2009,4,25,11,50,31,-20.206,-69.352,86.2,1.8
2009,4,25,4,46,37,-18.3429,-68.9684,141.3,3.4
2009,4,23,1,20,46,-19.826,-70.1399,0,3.7
2009,4,22,5,56,19,-20.3779,-69.1005,97.1,4.2
2009,4,21,10,14,40,-20.3812,-70.6843,0,3.6
2009,4,21,6,33,20,-19.3176,-70.1339,115,3.4
2009,4,20,10,23,4,-19.5247,-70.4684,0,3.9
2009,4,20,5,35,33,-20.6188,-69.8756,55,3.6
2009,4,19,16,5,54,-20.29,-70.7826,0,3.7
2009,4,19,13,27,36,-19.647,-70.2877,83.2,3.6
2009,4,19,6,30,11,-19.599,-70.676,42.5,2.8
2009,4,18,7,38,5,-21.181,-68.785,147.3,3.1
2009,4,17,20,6,49,-19.7086,-70.4584,57.5,4.2
2009,4,17,9,0,11,-19.8378,-70.7463,0,3.7
2009,4,17,8,44,56,-20.0284,-70.6818,0,3.9
2009,4,17,7,28,3,-20.2732,-70.7498,0,3.7
2009,4,17,6,36,13,-20.4303,-70.8381,0,3.9
2009,4,17,6,17,16,-20.0432,-70.4768,44,4
2009,4,17,6,13,59,-20.321,-70.7567,0,3.5
2009,4,17,6,4,16,-20.3815,-70.6764,0,4
2009,4,17,3,43,5,-20.4266,-70.6778,0,3.8
2009,4,17,2,33,32,-20.4632,-70.7601,0,3.5
2009,4,17,2,17,56,-19.5532,-70.5367,44,5
2009,4,17,2,8,9,-19.5806,-70.5024,28.7,6.1
2009,4,16,20,35,27,-19.569,-70.3896,83.7,3.8
2009,4,16,17,43,31,-19.3653,-69.8224,67.5,4.9
2009,4,16,5,22,35,-19.6005,-68.9905,110.4,4.4
2009,4,15,23,53,53,-21.6207,-68.0084,121,4
2009,4,15,19,15,8,-20.326,-69.178,109,1.3
2009,4,14,2,28,22,-20.1508,-69.0929,117.4,3.6
2009,4,12,11,22,17,-19.91,-68.718,124.4,4.3
2009,4,11,5,7,57,-20.7757,-69.6119,0,3.9
2009,4,10,22,1,17,-18.441,-70.5343,71.6,3.9
2009,4,8,3,27,40,-20.2754,-68.4259,132.8,3.1
2009,4,7,21,15,33,-19.2543,-70.1383,60.8,4
2009,4,7,7,14,24,-21.933,-68.743,123.9,2
2009,4,4,15,6,58,-19.7349,-69.5195,51.3,3.7
2009,4,4,10,23,48,-18.373,-71.7249,0,3.5
2009,4,4,7,23,31,-20.59,-69.197,99.6,2.1
2009,4,3,21,44,24,-19.911,-68.3185,190.9,3.1
2009,4,3,6,27,39,-21.7636,-68.4005,124.5,4.3
2009,4,2,7,31,39,-21.125,-70.062,11.3,3.5
2009,4,1,22,55,50,-21.8528,-68.4379,109.5,4
2009,4,1,6,34,15,-20.9958,-69.5758,0,3.7
2009,3,31,2,21,53,-21.151,-68.784,127.8,2
2009,3,30,16,38,44,-21.412,-68.721,139.9,3.1
2009,3,30,15,48,20,-18.0007,-70.0307,98.8,4.5
2009,3,30,8,34,43,-18.6349,-69.3884,121,3.5
2009,3,29,19,54,47,-20.859,-69.138,109.5,3.2
2009,3,29,6,46,46,-21.509,-68.636,144.5,3.1
2009,3,29,1,39,43,-21.6243,-68.6805,113.7,3.9
