eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType
,,1989,3,10,10,7,0.0,,-35.689999999999998,-5.46,,,,0.0,,3.8999999999999999,,
,,1989,3,10,18,54,0.0,,-35.689999999999998,-5.46,,,,0.0,,3.2999999999999998,,
,,1989,3,10,21,26,0.0,,-35.689999999999998,-5.46,,,,0.0,,3.5,,
,,1989,3,26,13,25,0.0,,-37.969999999999999,-4.8099999999999996,,,,4.0,,4.5,,
,,1989,3,26,16,30,0.0,,-37.969999999999999,-4.8099999999999996,,,,4.0,,3.7000000000000002,,
,,1989,3,26,18,17,0.0,,-37.969999999999999,-4.8099999999999996,,,,0.0,,3.8999999999999999,,
,,1989,3,29,19,1,0.0,,-49.600000000000001,-13.609999999999999,,,,0.0,,3.6000000000000001,,
,,1989,5,9,1,46,0.0,,-43.439999999999998,-20.300000000000001,,,,0.0,,3.3999999999999999,,
,,1989,5,23,22,57,0.0,,-47.75,-20.73,,,,0.0,,3.2000000000000002,,
,,1989,7,5,3,29,0.0,,-45.670000000000002,-23.370000000000001,,,,0.0,,2.7999999999999998,,
,,1989,7,28,13,0,0.0,,-50.799999999999997,-27.940000000000001,,,,0.0,,3.2000000000000002,,
,,1989,8,1,17,20,0.0,,-59.280000000000001,-10.18,,,,0.0,,3.6000000000000001,,
,,1989,8,3,16,5,0.0,,-40.240000000000002,-4.9400000000000004,,,,0.0,,2.7999999999999998,,
,,1989,10,17,10,45,0.0,,-37.969999999999999,-4.8099999999999996,,,,0.0,,3.6000000000000001,,
,,1989,10,17,15,2,0.0,,-37.969999999999999,-4.8099999999999996,,,,0.0,,4.2000000000000002,,
,,1989,10,17,15,8,0.0,,-37.969999999999999,-4.8099999999999996,,,,0.0,,3.5,,
,,1989,10,17,15,26,0.0,,-37.969999999999999,-4.8099999999999996,,,,0.0,,3.1000000000000001,,
,,1989,10,21,2,58,0.0,,-55.700000000000003,-26.550000000000001,,,,0.0,,2.7999999999999998,,
,,1989,11,26,11,21,0.0,,-49.859999999999999,-0.23999999999999999,,,,0.0,,4.0,,
,,1989,12,27,19,26,0.0,,-40.829999999999998,-3.7599999999999998,,,,0.0,,3.2000000000000002,,
,,1990,1,11,1,30,0.0,,-55.579999999999998,-32.68,,,,0.0,,2.7999999999999998,,
,,1990,1,19,22,5,0.0,,-47.159999999999997,-19.949999999999999,,,,0.0,,4.2000000000000002,,
,,1990,2,12,23,56,0.0,,-48.920000000000002,-31.190000000000001,,,,13.0,,5.2000000000000002,,
,,1990,3,1,21,59,0.0,,-44.119999999999997,-14.57,,,,1.0,,3.1000000000000001,,
,,1990,3,8,21,1,0.0,,-40.909999999999997,-15.5,,,,1.0,,3.1000000000000001,,
,,1990,4,30,5,31,0.0,,-40.299999999999997,-12.550000000000001,,,,0.0,,2.8999999999999999,,
,,1990,5,30,8,0,0.0,,-44.719999999999999,-25.73,,,,0.0,,3.1000000000000001,,
,,1990,6,10,3,40,0.0,,-46.020000000000003,-21.23,,,,0.0,,2.8999999999999999,,
,,1990,7,11,20,4,0.0,,-44.619999999999997,-20.109999999999999,,,,0.0,,2.7999999999999998,,
,,1990,7,28,18,5,0.0,,-44.520000000000003,-25.309999999999999,,,,0.0,,2.8999999999999999,,
,,1990,8,21,5,12,0.0,,-48.270000000000003,-11.789999999999999,,,,0.0,,3.5,,
,,1990,8,21,5,41,0.0,,-48.25,-11.91,,,,0.0,,3.6000000000000001,,
,,1990,9,1,15,46,0.0,,-46.060000000000002,-23.170000000000002,,,,0.0,,2.8999999999999999,,
,,1990,9,8,2,58,0.0,,-73.280000000000001,-7.5099999999999998,,,,10.0,,4.0,,
,,1990,9,24,15,25,0.0,,-35.850000000000001,-5.6500000000000004,,,,3.0,,3.7000000000000002,,
,,1990,12,5,3,7,0.0,,-47.5,-12.84,,,,0.0,,3.0,,
,,1990,12,29,21,19,0.0,,-44.039999999999999,-17.07,,,,0.0,,2.8999999999999999,,
,,1991,2,8,21,13,0.0,,-38.490000000000002,-6.0599999999999996,,,,0.0,,2.7999999999999998,,
,,1991,4,19,6,10,0.0,,-40.909999999999997,-15.5,,,,0.0,,3.0,,
,,1991,4,19,10,12,0.0,,-39.869999999999997,-3.9300000000000002,,,,10.0,,4.9000000000000004,,
,,1991,4,26,14,14,0.0,,-35.689999999999998,-5.46,,,,0.0,,3.5,,
,,1991,5,5,21,7,0.0,,-39.399999999999999,-15.08,,,,0.0,,2.7999999999999998,,
,,1991,5,12,6,50,0.0,,-41.75,-9.0199999999999996,,,,0.0,,2.8999999999999999,,
,,1991,8,25,2,35,0.0,,-52.340000000000003,-13.15,,,,0.0,,2.8999999999999999,,
,,1991,9,3,20,46,0.0,,-48.43,-24.600000000000001,,,,0.0,,2.7999999999999998,,
,,1991,9,6,21,54,0.0,,-45.609999999999999,-19.719999999999999,,,,0.0,,2.8999999999999999,,
,,1991,10,7,15,46,0.0,,-43.009999999999998,-24.120000000000001,,,,0.0,,3.0,,
,,1991,11,13,18,14,0.0,,-49.829999999999998,-22.879999999999999,,,,0.0,,3.0,,
,,1991,12,4,12,15,0.0,,-50.75,-22.670000000000002,,,,0.0,,2.8999999999999999,,
,,1991,12,13,2,30,0.0,,-46.299999999999997,-13.44,,,,0.0,,3.2000000000000002,,
,,1992,1,1,20,15,0.0,,-44.579999999999998,-20.329999999999998,,,,0.0,,3.2999999999999998,,
,,1992,1,17,18,32,0.0,,-51.100000000000001,-22.719999999999999,,,,0.0,,3.1000000000000001,,
,,1992,1,28,16,5,0.0,,-39.670000000000002,-20.989999999999998,,,,0.0,,3.6000000000000001,,
,,1992,2,1,17,24,0.0,,-44.420000000000002,-26.91,,,,0.0,,3.7000000000000002,,
,,1992,2,6,7,38,0.0,,-36.890000000000001,-10.34,,,,0.0,,2.7999999999999998,,
,,1992,3,2,6,6,0.0,,-47.270000000000003,-20.010000000000002,,,,0.0,,3.6000000000000001,,
,,1992,3,9,23,17,0.0,,-50.689999999999998,-24.559999999999999,,,,0.0,,3.2000000000000002,,
,,1992,4,17,21,28,0.0,,-35.850000000000001,-5.6399999999999997,,,,0.0,,3.2000000000000002,,
,,1992,4,24,3,9,0.0,,-45.759999999999998,-26.850000000000001,,,,0.0,,3.7000000000000002,,
,,1992,4,24,3,31,0.0,,-45.810000000000002,-26.77,,,,0.0,,3.8999999999999999,,
,,1992,6,9,10,27,0.0,,-39.829999999999998,-13.550000000000001,,,,0.0,,3.0,,
,,1992,6,9,22,22,0.0,,-43.840000000000003,-21.219999999999999,,,,0.0,,3.7000000000000002,,
,,1992,6,16,2,50,0.0,,-41.57,1.53,,,,0.0,,4.7000000000000002,,
,,1992,6,18,23,17,0.0,,-46.149999999999999,-21.329999999999998,,,,0.0,,2.8999999999999999,,
,,1992,7,5,7,34,0.0,,-51.310000000000002,-22.030000000000001,,,,0.0,,3.2000000000000002,,
,,1992,7,25,23,18,0.0,,-44.159999999999997,-19.949999999999999,,,,0.0,,2.7999999999999998,,
,,1992,8,13,18,20,0.0,,-40.57,-11.73,,,,0.0,,2.7999999999999998,,
,,1992,8,25,17,26,0.0,,-39.030000000000001,-12.779999999999999,,,,0.0,,3.2000000000000002,,
,,1992,10,15,19,33,0.0,,-43.969999999999999,-19.800000000000001,,,,0.0,,3.0,,
,,1992,12,9,16,21,0.0,,-46.329999999999998,-24.890000000000001,,,,0.0,,3.3999999999999999,,
,,1993,2,1,16,9,0.0,,-35.840000000000003,-5.6299999999999999,,,,0.0,,3.0,,
,,1993,3,9,8,56,0.0,,-45.399999999999999,-20.579999999999998,,,,1.0,,3.1000000000000001,,
,,1993,5,10,15,15,0.0,,-40.700000000000003,-21.600000000000001,,,,0.0,,3.2000000000000002,,
,,1993,5,12,0,37,0.0,,-45.399999999999999,-20.579999999999998,,,,1.0,,2.8999999999999999,,
,,1993,5,21,10,32,0.0,,-43.0,-23.91,,,,0.0,,3.6000000000000001,,
,,1993,6,5,5,51,0.0,,-57.299999999999997,-29.829999999999998,,,,0.0,,3.3999999999999999,,
,,1993,7,12,8,29,0.0,,-51.030000000000001,-14.789999999999999,,,,0.0,,4.0999999999999996,,
,,1993,9,25,20,27,0.0,,-37.07,-10.49,,,,0.0,,3.5,,
,,1993,10,10,0,58,0.0,,-36.020000000000003,-8.2799999999999994,,,,0.0,,3.2999999999999998,,
,,1993,10,18,6,18,0.0,,-44.969999999999999,-15.140000000000001,,,,0.0,,3.2999999999999998,,
,,1993,11,18,15,22,0.0,,-50.43,-5.2999999999999998,,,,0.0,,3.8999999999999999,,
,,1993,12,27,15,10,0.0,,-44.469999999999999,-20.32,,,,0.0,,2.8999999999999999,,
,,1993,12,27,22,48,0.0,,-44.469999999999999,-20.32,,,,4.0,,3.6000000000000001,,
,,1994,2,9,12,15,0.0,,-56.710000000000001,-22.760000000000002,,,,0.0,,3.0,,
,,1994,4,6,12,18,0.0,,-36.539999999999999,-9.75,,,,0.0,,2.7999999999999998,,
,,1994,6,1,21,22,0.0,,-40.969999999999999,-23.120000000000001,,,,0.0,,3.2999999999999998,,
,,1994,6,8,5,32,0.0,,-47.649999999999999,-19.379999999999999,,,,0.0,,2.7999999999999998,,
,,1994,8,11,7,23,0.0,,-38.289999999999999,-4.4100000000000001,,,,4.0,,3.5,,
,,1994,8,26,1,31,0.0,,-36.539999999999999,-5.4900000000000002,,,,0.0,,3.0,,
,,1994,9,11,1,41,0.0,,-35.689999999999998,-5.46,,,,0.0,,3.5,,
,,1994,11,13,4,47,0.0,,-44.399999999999999,-20.199999999999999,,,,0.0,,3.0,,
,,1995,2,9,22,17,0.0,,-54.200000000000003,-12.470000000000001,,,,0.0,,3.7000000000000002,,
,,1995,3,11,3,52,0.0,,-48.390000000000001,-26.129999999999999,,,,0.0,,2.7999999999999998,,
,,1995,3,20,3,26,0.0,,-35.939999999999998,-5.3700000000000001,,,,0.0,,2.8999999999999999,,
,,1995,4,21,8,51,0.0,,-47.670000000000002,-19.140000000000001,,,,0.0,,3.5,,
,,1995,4,22,16,50,0.0,,-38.289999999999999,-4.4100000000000001,,,,4.0,,3.5,,
,,1995,5,2,16,49,0.0,,-48.310000000000002,-25.68,,,,0.0,,3.1000000000000001,,
,,1995,5,10,1,37,0.0,,-40.409999999999997,-3.9100000000000001,,,,0.0,,3.3999999999999999,,
,,1995,5,26,19,43,0.0,,-47.649999999999999,-20.199999999999999,,,,0.0,,2.8999999999999999,,
,,1995,5,27,23,19,0.0,,-44.700000000000003,-20.010000000000002,,,,0.0,,3.1000000000000001,,
,,1995,5,30,19,43,0.0,,-47.5,-19.68,,,,0.0,,3.0,,
,,1995,5,31,0,36,0.0,,-44.600000000000001,-25.149999999999999,,,,0.0,,3.0,,
,,1995,6,2,9,32,0.0,,-47.659999999999997,-20.539999999999999,,,,0.0,,2.8999999999999999,,
,,1995,6,3,5,26,0.0,,-46.740000000000002,-18.030000000000001,,,,0.0,,3.1000000000000001,,
,,1995,6,6,0,32,0.0,,-48.409999999999997,-20.32,,,,0.0,,2.7999999999999998,,
,,1995,6,21,2,57,0.0,,-48.340000000000003,-10.789999999999999,,,,0.0,,2.8999999999999999,,
,,1995,8,10,19,16,0.0,,-50.539999999999999,-9.8599999999999994,,,,0.0,,2.8999999999999999,,
,,1995,8,24,3,20,0.0,,-47.859999999999999,-19.170000000000002,,,,0.0,,3.0,,
,,1995,8,27,20,8,0.0,,-43.939999999999998,-16.670000000000002,,,,0.0,,3.7000000000000002,,
,,1995,10,28,6,7,0.0,,-53.210000000000001,-23.73,,,,0.0,,2.7999999999999998,,
,,1996,1,13,0,33,0.0,,-46.380000000000003,-28.039999999999999,,,,0.0,,3.2000000000000002,,
,,1996,2,23,23,27,0.0,,-48.68,-21.949999999999999,,,,0.0,,2.8999999999999999,,
,,1996,2,28,5,34,0.0,,-48.200000000000003,-19.579999999999998,,,,0.0,,2.7999999999999998,,
,,1996,3,12,10,18,0.0,,-34.659999999999997,-28.43,,,,0.0,,4.5999999999999996,,
,,1996,3,13,5,5,0.0,,-51.869999999999997,-15.609999999999999,,,,0.0,,3.6000000000000001,,
,,1996,3,28,15,5,0.0,,-44.240000000000002,-24.870000000000001,,,,0.0,,3.1000000000000001,,
,,1996,4,9,5,17,0.0,,-47.32,-21.289999999999999,,,,0.0,,2.7999999999999998,,
,,1996,4,24,20,3,0.0,,-45.380000000000003,-26.469999999999999,,,,0.0,,3.0,,
,,1996,4,27,14,47,0.0,,-43.689999999999998,-18.120000000000001,,,,0.0,,3.2000000000000002,,
,,1996,6,11,20,38,0.0,,-48.68,-22.73,,,,0.0,,3.3999999999999999,,
,,1996,6,13,3,50,0.0,,-45.68,-26.699999999999999,,,,0.0,,2.7999999999999998,,
,,1996,7,1,23,20,0.0,,-62.219999999999999,-10.75,,,,0.0,,3.2000000000000002,,
,,1996,7,27,23,34,0.0,,-57.020000000000003,-23.879999999999999,,,,0.0,,3.0,,
,,1996,8,15,9,24,0.0,,-51.869999999999997,-15.609999999999999,,,,0.0,,3.3999999999999999,,
,,1996,9,1,4,12,0.0,,-42.229999999999997,-15.81,,,,0.0,,2.7999999999999998,,
,,1996,9,10,2,55,0.0,,-35.979999999999997,-8.2799999999999994,,,,0.0,,2.7999999999999998,,
,,1996,10,18,21,44,0.0,,-46.740000000000002,-21.039999999999999,,,,0.0,,4.0,,
,,1996,10,26,20,30,0.0,,-40.5,-22.710000000000001,,,,0.0,,4.0,,
,,1996,11,9,15,38,0.0,,-47.840000000000003,-24.41,,,,0.0,,2.7999999999999998,,
,,1996,11,13,23,39,0.0,,-50.109999999999999,-12.26,,,,0.0,,3.3999999999999999,,
,,1996,11,26,4,14,0.0,,-56.799999999999997,-11.390000000000001,,,,0.0,,4.2000000000000002,,
,,1996,12,10,17,44,0.0,,-51.869999999999997,-15.609999999999999,,,,0.0,,3.5,,
,,1997,2,26,21,7,0.0,,-51.869999999999997,-15.609999999999999,,,,0.0,,3.0,,
,,1997,4,22,14,29,0.0,,-40.789999999999999,-3.7599999999999998,,,,0.0,,3.2000000000000002,,
,,1997,5,17,23,28,0.0,,-51.25,-7.1399999999999997,,,,0.0,,3.2000000000000002,,
,,1997,5,27,20,7,0.0,,-49.5,-13.52,,,,0.0,,3.5,,
,,1997,6,9,12,2,0.0,,-40.43,-3.1899999999999999,,,,0.0,,3.2000000000000002,,
,,1997,7,8,19,31,0.0,,-40.780000000000001,-22.809999999999999,,,,0.0,,2.8999999999999999,,
,,1997,7,11,19,16,0.0,,-51.909999999999997,-17.98,,,,0.0,,2.7999999999999998,,
,,1997,7,17,16,45,0.0,,-47.170000000000002,-20.82,,,,0.0,,2.8999999999999999,,
,,1997,8,16,16,11,0.0,,-50.579999999999998,-14.970000000000001,,,,0.0,,3.0,,
,,1997,8,22,1,28,0.0,,-45.960000000000001,-22.870000000000001,,,,0.0,,2.7999999999999998,,
,,1997,8,24,5,59,0.0,,-50.609999999999999,-11.1,,,,0.0,,3.1000000000000001,,
,,1997,9,19,22,3,0.0,,-38.289999999999999,-4.4100000000000001,,,,0.0,,3.6000000000000001,,
,,1997,10,23,23,15,0.0,,-39.530000000000001,-3.9399999999999999,,,,0.0,,2.8999999999999999,,
,,1997,11,17,17,27,0.0,,-45.75,-20.75,,,,0.0,,3.5,,
,,1997,11,25,23,39,0.0,,-47.579999999999998,-22.600000000000001,,,,0.0,,3.2999999999999998,,
,,1997,12,12,8,45,0.0,,-40.43,-3.1899999999999999,,,,0.0,,3.0,,
,,1997,12,16,3,34,0.0,,-38.289999999999999,-4.4100000000000001,,,,0.0,,3.1000000000000001,,
,,1998,1,7,12,47,0.0,,-41.299999999999997,-16.219999999999999,,,,0.0,,3.1000000000000001,,
,,1998,2,2,15,31,0.0,,-39.490000000000002,-3.8700000000000001,,,,0.0,,2.7999999999999998,,
,,1998,2,16,7,37,0.0,,-56.700000000000003,-17.91,,,,0.0,,3.5,,
,,1998,3,2,6,26,0.0,,-49.630000000000003,-3.8599999999999999,,,,0.0,,3.5,,
,,1998,3,10,23,32,0.0,,-56.740000000000002,-11.6,,,,5.0,,5.2000000000000002,,
,,1998,3,28,5,15,0.0,,-51.93,-15.66,,,,0.0,,3.2999999999999998,,
,,1998,4,11,17,24,0.0,,-48.479999999999997,-11.02,,,,0.0,,3.8999999999999999,,
,,1998,4,12,4,9,0.0,,-47.719999999999999,4.7999999999999998,,,,47.0,,5.2999999999999998,,
,,1998,4,18,2,32,0.0,,-44.270000000000003,-24.66,,,,0.0,,3.3999999999999999,,
,,1998,5,5,19,30,0.0,,-49.100000000000001,-28.300000000000001,,,,0.0,,2.7999999999999998,,
,,1998,5,6,14,45,0.0,,-56.700000000000003,-18.129999999999999,,,,0.0,,3.3999999999999999,,
,,1998,5,7,14,0,0.0,,-73.640000000000001,-7.5,,,,0.0,,3.7000000000000002,,
,,1998,5,22,17,33,0.0,,-47.68,-19.170000000000002,,,,3.0,,4.0999999999999996,,
,,1998,5,30,9,57,0.0,,-55.969999999999999,-19.149999999999999,,,,0.0,,3.6000000000000001,,
,,1998,6,4,0,40,0.0,,-38.289999999999999,-4.4100000000000001,,,,0.0,,4.0,,
,,1998,7,1,21,25,0.0,,-44.460000000000001,-24.02,,,,0.0,,3.2000000000000002,,
,,1998,7,21,22,22,0.0,,-56.780000000000001,-11.59,,,,0.0,,4.0999999999999996,,
,,1998,7,29,6,20,0.0,,-39.869999999999997,-9.8699999999999992,,,,0.0,,3.1000000000000001,,
,,1998,8,4,6,2,0.0,,-38.289999999999999,-4.4100000000000001,,,,0.0,,2.7999999999999998,,
,,1998,8,16,22,0,0.0,,-49.549999999999997,-28.77,,,,0.0,,3.3999999999999999,,
,,1998,8,24,3,35,0.0,,-44.130000000000003,-19.59,,,,0.0,,3.0,,
,,1998,8,26,15,9,0.0,,-42.960000000000001,-19.09,,,,0.0,,3.7999999999999998,,
,,1998,8,27,14,23,0.0,,-50.490000000000002,-9.4600000000000009,,,,0.0,,3.2000000000000002,,
,,1998,9,18,18,34,0.0,,-45.270000000000003,-24.960000000000001,,,,0.0,,3.2000000000000002,,
,,1998,9,18,18,40,0.0,,-45.469999999999999,-25.02,,,,0.0,,3.1000000000000001,,
,,1998,9,20,20,7,0.0,,-51.420000000000002,-15.029999999999999,,,,0.0,,3.0,,
,,1998,10,9,8,3,0.0,,-54.57,-8.7300000000000004,,,,0.0,,3.5,,
,,1998,12,31,0,25,0.0,,-54.140000000000001,-16.370000000000001,,,,0.0,,3.0,,
,,1999,1,2,8,33,0.0,,-49.170000000000002,-23.41,,,,0.0,,3.3999999999999999,,
,,1999,3,15,5,13,0.0,,-63.789999999999999,-0.22,,,,22.0,,4.0,,
,,1999,3,18,9,31,0.0,,-56.789999999999999,-11.6,,,,2.0,,3.7000000000000002,,
,,1999,3,28,3,5,0.0,,-39.869999999999997,-9.8699999999999992,,,,0.0,,2.7999999999999998,,
,,1999,4,5,7,53,0.0,,-40.369999999999997,-22.530000000000001,,,,0.0,,2.8999999999999999,,
,,1999,4,11,20,26,0.0,,-47.310000000000002,-20.02,,,,0.0,,2.8999999999999999,,
,,1999,5,18,6,57,0.0,,-41.600000000000001,-24.52,,,,0.0,,3.1000000000000001,,
,,1999,6,25,19,52,0.0,,-40.780000000000001,-24.510000000000002,,,,0.0,,3.6000000000000001,,
,,1999,6,30,20,19,0.0,,-35.82,-5.6200000000000001,,,,0.0,,3.0,,
,,1999,7,11,1,35,0.0,,-39.579999999999998,-13.17,,,,0.0,,2.8999999999999999,,
,,1999,8,8,5,25,0.0,,-40.57,-22.32,,,,0.0,,2.7999999999999998,,
,,1999,8,18,4,43,0.0,,-49.200000000000003,-13.300000000000001,,,,0.0,,3.5,,
,,1999,10,1,18,2,0.0,,-56.789999999999999,-11.619999999999999,,,,2.0,,3.5,,
,,1999,10,24,19,13,0.0,,-44.090000000000003,-16.460000000000001,,,,0.0,,3.5,,
,,1999,11,17,12,6,0.0,,-36.020000000000003,-8.2799999999999994,,,,0.0,,3.0,,
,,1999,12,16,5,8,0.0,,-47.799999999999997,-11.65,,,,0.0,,3.3999999999999999,,
,,2000,1,22,23,36,0.0,,-38.289999999999999,-4.4100000000000001,,,,0.0,,3.2999999999999998,,
,,2000,4,12,7,26,0.0,,-48.840000000000003,-12.27,,,,0.0,,3.1000000000000001,,
,,2000,4,17,14,29,0.0,,-40.43,-22.25,,,,0.0,,2.7999999999999998,,
,,2000,4,28,3,15,0.0,,-56.350000000000001,-26.829999999999998,,,,0.0,,3.8999999999999999,,
,,2000,5,2,14,5,0.0,,-56.530000000000001,-16.030000000000001,,,,0.0,,3.7000000000000002,,
,,2000,5,6,5,11,0.0,,-47.979999999999997,-19.059999999999999,,,,0.0,,3.2999999999999998,,
,,2000,7,4,4,54,0.0,,-38.289999999999999,-4.4100000000000001,,,,0.0,,4.0999999999999996,,
,,2000,7,13,23,55,0.0,,-39.869999999999997,-9.8699999999999992,,,,0.0,,2.7999999999999998,,
,,2000,7,27,0,0,0.0,,-40.539999999999999,-16.370000000000001,,,,0.0,,3.2000000000000002,,
,,2000,9,13,7,39,0.0,,-49.850000000000001,-12.02,,,,0.0,,3.3999999999999999,,
,,2000,9,23,1,55,0.0,,-38.399999999999999,-4.2999999999999998,,,,0.0,,3.1000000000000001,,
,,2000,9,28,16,4,0.0,,-49.060000000000002,-21.039999999999999,,,,0.0,,3.3999999999999999,,
,,2000,10,6,13,4,0.0,,-40.43,-3.1899999999999999,,,,0.0,,3.2000000000000002,,
,,2000,11,20,9,36,0.0,,-47.789999999999999,-16.010000000000002,,,,0.0,,4.2000000000000002,,
,,2000,11,21,21,58,0.0,,-56.799999999999997,-11.5,,,,0.0,,3.5,,
,,2000,12,6,17,47,0.0,,-44.799999999999997,-24.120000000000001,,,,0.0,,3.2000000000000002,,
,,2000,12,18,1,31,0.0,,-57.549999999999997,-27.219999999999999,,,,0.0,,2.7999999999999998,,
,,2000,12,21,4,43,0.0,,-58.119999999999997,-26.149999999999999,,,,0.0,,2.7999999999999998,,
,,2001,1,7,3,50,0.0,,-44.700000000000003,-17.699999999999999,,,,0.0,,3.3999999999999999,,
,,2001,1,23,9,21,0.0,,-39.420000000000002,-5.2800000000000002,,,,0.0,,3.2999999999999998,,
,,2001,2,26,20,42,0.0,,-38.289999999999999,-4.4100000000000001,,,,0.0,,3.7000000000000002,,
,,2001,4,6,10,26,0.0,,-39.869999999999997,-9.8699999999999992,,,,0.0,,3.0,,
,,2001,5,9,0,38,0.0,,-72.469999999999999,-9.8900000000000006,,,,22.0,,3.7000000000000002,,
,,2001,5,24,23,55,0.0,,-39.909999999999997,-21.199999999999999,,,,0.0,,3.0,,
,,2001,5,27,9,50,0.0,,-60.5,-1.3,,,,0.0,,3.7000000000000002,,
,,2001,8,24,19,56,0.0,,-40.369999999999997,-21.93,,,,0.0,,3.8999999999999999,,
,,2001,8,31,18,51,0.0,,-44.700000000000003,-20.010000000000002,,,,0.0,,3.1000000000000001,,
,,2001,12,8,2,6,0.0,,-39.869999999999997,-9.8699999999999992,,,,0.0,,3.1000000000000001,,
,,2002,4,20,5,21,0.0,,-34.950000000000003,1.3700000000000001,,,,0.0,,4.0999999999999996,,
,,2002,5,6,6,12,0.0,,-44.030000000000001,-19.449999999999999,,,,0.0,,2.8999999999999999,,
,,2002,5,18,12,22,0.0,,-49.0,-9.9199999999999999,,,,0.0,,3.1000000000000001,,
,,2002,5,19,5,57,0.0,,-49.630000000000003,-10.029999999999999,,,,0.0,,3.0,,
,,2002,6,4,23,27,0.0,,-45.829999999999998,-25.030000000000001,,,,0.0,,3.7000000000000002,,
,,2002,6,30,21,39,0.0,,-35.960000000000001,-8.2599999999999998,,,,0.0,,3.7999999999999998,,
,,2002,8,26,2,29,0.0,,-47.009999999999998,-14.880000000000001,,,,0.0,,3.2999999999999998,,
,,2002,9,28,9,35,0.0,,-38.649999999999999,-12.56,,,,0.0,,3.7000000000000002,,
,,2002,10,2,5,50,0.0,,-69.640000000000001,-10.26,,,,0.0,,4.0,,
,,2002,10,27,20,23,0.0,,-49.780000000000001,-8.0299999999999994,,,,0.0,,3.7000000000000002,,
,,2002,11,16,1,28,0.0,,-44.670000000000002,-20.27,,,,0.0,,3.3999999999999999,,
,,2003,1,9,3,19,0.0,,-42.979999999999997,-23.829999999999998,,,,0.0,,3.5,,
,,2003,1,25,21,0,0.0,,-40.219999999999999,-8.3300000000000001,,,,0.0,,3.5,,
,,2003,2,26,14,32,0.0,,-35.869999999999997,-5.6600000000000001,,,,0.0,,3.3999999999999999,,
,,2003,3,16,21,29,0.0,,-46.189999999999998,-21.309999999999999,,,,0.0,,3.2000000000000002,,
,,2003,4,13,11,20,0.0,,-40.670000000000002,-22.27,,,,0.0,,3.2999999999999998,,
,,2003,4,16,15,36,0.0,,-39.859999999999999,-21.309999999999999,,,,0.0,,3.2000000000000002,,
,,2003,5,4,22,27,0.0,,-44.810000000000002,-20.370000000000001,,,,0.0,,2.8999999999999999,,
,,2003,5,11,13,45,0.0,,-54.289999999999999,-16.73,,,,0.0,,3.7000000000000002,,
,,2003,5,17,6,40,0.0,,-46.210000000000001,-26.09,,,,0.0,,2.8999999999999999,,
,,2003,5,23,11,28,0.0,,-46.420000000000002,-25.390000000000001,,,,0.0,,3.1000000000000001,,
,,2003,6,23,6,9,0.0,,-41.729999999999997,-26.440000000000001,,,,0.0,,4.0999999999999996,,
,,2003,7,14,9,8,0.0,,-47.68,-12.640000000000001,,,,0.0,,3.6000000000000001,,
,,2003,7,14,9,15,0.0,,-47.619999999999997,-12.640000000000001,,,,0.0,,3.0,,
,,2003,7,26,0,51,0.0,,-42.359999999999999,-24.050000000000001,,,,0.0,,3.3999999999999999,,
,,2003,7,31,11,34,0.0,,-44.590000000000003,-13.539999999999999,,,,0.0,,2.8999999999999999,,
,,2003,7,31,14,43,0.0,,-44.590000000000003,-13.49,,,,0.0,,3.0,,
,,2003,7,31,15,29,0.0,,-44.600000000000001,-13.58,,,,0.0,,2.8999999999999999,,
,,2003,10,28,22,54,0.0,,-56.219999999999999,-17.379999999999999,,,,0.0,,2.8999999999999999,,
,,2003,10,28,23,21,0.0,,-56.219999999999999,-17.379999999999999,,,,0.0,,3.5,,
,,2003,11,15,0,20,0.0,,-50.039999999999999,-8.3399999999999999,,,,0.0,,3.8999999999999999,,
,,2003,12,3,23,33,0.0,,-34.280000000000001,-9.6099999999999994,,,,0.0,,3.2999999999999998,,
,,2004,1,12,4,51,0.0,,-38.799999999999997,-6.5700000000000003,,,,0.0,,3.2000000000000002,,
,,2004,2,6,5,55,0.0,,-39.740000000000002,-4.9800000000000004,,,,0.0,,2.7999999999999998,,
,,2004,5,16,14,29,0.0,,-44.719999999999999,-25.219999999999999,,,,0.0,,3.8999999999999999,,
,,2004,6,1,12,11,0.0,,-36.579999999999998,-8.3300000000000001,,,,0.0,,3.1000000000000001,,
,,2004,6,24,12,18,0.0,,-61.869999999999997,-26.210000000000001,,,,44.0,,3.3999999999999999,,
,,2004,7,6,14,44,0.0,,-72.920000000000002,-3.2000000000000002,,,,15.0,,4.0,,
,,2004,8,24,8,14,0.0,,-38.479999999999997,-4.3700000000000001,,,,0.0,,3.2999999999999998,,
,,2004,12,26,0,39,0.0,,-55.950000000000003,-16.219999999999999,,,,0.0,,3.2000000000000002,,
,,2005,3,23,21,11,0.0,,-56.759999999999998,-11.6,,,,3.0,,5.0,,
,,2005,3,30,11,41,0.0,,-48.5,-21.059999999999999,,,,1.0,,2.8999999999999999,,
,,2005,4,3,13,44,0.0,,-33.189999999999998,-8.8000000000000007,,,,0.0,,3.0,,
,,2005,4,8,23,34,0.0,,-47.289999999999999,-21.030000000000001,,,,0.0,,3.1000000000000001,,
