eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType
,,1983,2,4,14,29,7.8600000000000003,,-81.465800000000002,11.154999999999999,,,,0.0,,4.9000000000000004,,
,,1983,2,6,0,36,51.590000000000003,,-68.708399999999997,-24.956600000000002,,,,108.5,,4.7000000000000002,,
,,1983,2,8,2,26,22.030000000000001,,-71.206199999999995,-33.372799999999998,,,,33.0,,4.7999999999999998,,
,,1983,2,8,18,38,0.0,,-26.280000000000001,-60.18,,,,0.0,,4.7999999999999998,,
,,1983,2,8,18,38,14.720000000000001,,-59.890900000000002,-26.263200000000001,,,,33.0,,4.9000000000000004,,
,,1983,2,9,4,21,22.48,,-75.492699999999999,7.2211999999999996,,,,49.200000000000003,,4.0999999999999996,,
,,1983,2,10,13,55,39.060000000000002,,-76.726100000000002,-43.251899999999999,,,,33.0,,4.7000000000000002,,
,,1983,2,10,14,29,33.170000000000002,,-74.500500000000002,-9.4382999999999999,,,,88.200000000000003,,5.0,,
,,1983,2,13,11,52,38.340000000000003,,-44.936500000000002,15.381500000000001,,,,10.0,,4.5999999999999996,,
,,1983,2,13,14,1,36.640000000000001,,-80.169399999999996,-4.7884000000000002,,,,33.0,,4.7000000000000002,,
,,1983,2,15,23,21,7.8300000000000001,,-66.578299999999999,-23.007000000000001,,,,214.30000000000001,,4.9000000000000004,,
,,1983,2,18,6,46,23.609999999999999,,-39.587499999999999,9.1771999999999991,,,,10.0,,4.7000000000000002,,
,,1983,2,18,8,55,47.920000000000002,,-79.032499999999999,-3.1924000000000001,,,,121.59999999999999,,5.0999999999999996,,
,,1983,2,19,4,27,1.8700000000000001,,-63.668999999999997,-22.9664,,,,534.60000000000002,,4.5,,
,,1983,2,20,2,30,31.059999999999999,,-26.722899999999999,-54.6676,,,,33.0,,4.2999999999999998,,
,,1983,2,21,0,53,30.809999999999999,,-76.182199999999995,-15.1713,,,,32.200000000000003,,5.2000000000000002,,
,,1983,2,21,5,38,0.0,,-10.699999999999999,-62.200000000000003,,,,0.0,,3.2000000000000002,,
,,1983,2,24,21,4,31.780000000000001,,-39.287399999999998,8.1440999999999999,,,,33.0,,4.5999999999999996,,
,,1983,2,25,7,22,36.799999999999997,,-67.461600000000004,-19.628299999999999,,,,237.69999999999999,,4.2999999999999998,,
,,1983,2,25,22,49,48.229999999999997,,-69.381,-18.6463,,,,102.59999999999999,,6.0,,
,,1983,2,26,9,36,15.34,,-72.318100000000001,-16.959,,,,61.5,,4.9000000000000004,,
,,1983,2,27,1,20,27.140000000000001,,-76.509600000000006,-3.9853999999999998,,,,132.5,,4.0999999999999996,,
,,1983,2,27,5,5,19.030000000000001,,-76.757400000000004,-13.482799999999999,,,,38.399999999999999,,5.4000000000000004,,
,,1983,2,28,13,54,51.18,,-76.387799999999999,-7.3280000000000003,,,,39.0,,5.0999999999999996,,
,,1983,2,28,22,44,18.329999999999998,,-78.962299999999999,-44.244399999999999,,,,10.0,,5.0,,
,,1983,3,1,5,37,4.5,,-70.451800000000006,-21.622900000000001,,,,62.899999999999999,,4.9000000000000004,,
,,1983,3,1,12,7,49.82,,-73.029499999999999,-36.806100000000001,,,,41.200000000000003,,4.9000000000000004,,
,,1983,3,2,7,7,41.600000000000001,,-77.8065,-11.5327,,,,62.799999999999997,,5.5999999999999996,,
,,1983,3,2,12,5,5.7000000000000002,,-32.748699999999999,4.3944000000000001,,,,10.0,,4.5,,
,,1983,3,2,12,6,18.260000000000002,,-32.466200000000001,3.8982000000000001,,,,10.0,,5.0,,
,,1983,3,2,14,6,48.899999999999999,,-80.068399999999997,7.0999999999999996,,,,9.0999999999999996,,4.9000000000000004,,
,,1983,3,2,14,53,30.710000000000001,,-67.751400000000004,-24.017700000000001,,,,126.3,,4.9000000000000004,,
,,1983,3,3,9,43,34.399999999999999,,-91.063900000000004,13.087199999999999,,,,33.0,,4.5999999999999996,,
,,1983,3,3,11,53,16.52,,-60.482500000000002,14.870200000000001,,,,64.5,,5.4000000000000004,,
,,1983,3,7,11,51,0.0,,-16.469999999999999,-41.700000000000003,,,,0.0,,3.1000000000000001,,
,,1983,3,8,17,6,37.020000000000003,,-62.343000000000004,11.0265,,,,84.200000000000003,,5.7000000000000002,,
,,1983,3,9,5,21,33.329999999999998,,-67.581699999999998,18.970700000000001,,,,42.899999999999999,,4.7000000000000002,,
,,1983,3,9,6,58,43.789999999999999,,-67.637,19.0078,,,,33.0,,4.7999999999999998,,
,,1983,3,11,8,7,8.6300000000000008,,-70.475099999999998,-16.167100000000001,,,,199.0,,4.2000000000000002,,
,,1983,3,13,3,8,23.34,,-87.197599999999994,12.3005,,,,167.0,,4.4000000000000004,,
,,1983,3,13,6,7,56.759999999999998,,-93.379000000000005,14.462999999999999,,,,23.600000000000001,,4.7000000000000002,,
,,1983,3,13,14,8,5.8700000000000001,,-74.989400000000003,-16.6494,,,,33.0,,4.2999999999999998,,
,,1983,3,15,9,41,38.920000000000002,,-86.859099999999998,11.207700000000001,,,,33.0,,4.5,,
,,1983,3,15,11,27,41.57,,-80.001300000000001,-8.1674000000000007,,,,23.899999999999999,,5.5,,
,,1983,3,15,17,15,36.560000000000002,,-78.169600000000003,0.58489999999999998,,,,131.5,,4.5999999999999996,,
,,1983,3,16,6,55,40.600000000000001,,-67.726500000000001,-33.4131,,,,187.09999999999999,,4.5999999999999996,,
,,1983,3,17,5,9,33.630000000000003,,-73.620999999999995,7.7398999999999996,,,,161.0,,4.2999999999999998,,
,,1983,3,17,19,14,28.600000000000001,,-83.807100000000005,10.747400000000001,,,,103.0,,4.7000000000000002,,
,,1983,3,20,9,2,39.299999999999997,,-25.138000000000002,-57.391199999999998,,,,33.0,,4.9000000000000004,,
,,1983,3,20,23,45,48.909999999999997,,-79.632000000000005,2.581,,,,33.0,,4.7000000000000002,,
,,1983,3,21,1,2,50.799999999999997,,-78.253100000000003,-3.7363,,,,46.0,,4.5,,
,,1983,3,22,6,51,2.8799999999999999,,-78.177099999999996,7.6772,,,,33.0,,4.0999999999999996,,
,,1983,3,22,9,32,31.079999999999998,,-91.673000000000002,-38.971200000000003,,,,35.799999999999997,,4.7000000000000002,,
,,1983,3,23,13,59,51.939999999999998,,-75.737300000000005,10.6172,,,,33.0,,4.2000000000000002,,
,,1983,3,24,6,15,1.24,,-94.867199999999997,16.195699999999999,,,,76.400000000000006,,4.5,,
,,1983,3,24,14,28,27.760000000000002,,-68.891599999999997,-24.2499,,,,96.799999999999997,,4.9000000000000004,,
,,1983,3,24,20,4,11.960000000000001,,-27.087700000000002,-59.166899999999998,,,,33.0,,5.0999999999999996,,
,,1983,3,28,21,53,51.020000000000003,,-71.239900000000006,-31.702200000000001,,,,73.5,,4.9000000000000004,,
,,1983,3,29,8,8,27.949999999999999,,-71.623500000000007,6.6344000000000003,,,,33.0,,3.7000000000000002,,
,,1983,3,31,10,49,17.91,,-70.349800000000002,-33.005400000000002,,,,94.700000000000003,,4.5,,
,,1983,3,31,13,12,51.350000000000001,,-76.676900000000003,2.4575999999999998,,,,11.699999999999999,,5.4000000000000004,,
,,1983,3,31,16,43,17.27,,-74.198599999999999,8.0283999999999995,,,,33.0,,4.5,,
,,1983,4,1,2,35,47.670000000000002,,-69.0077,-20.035299999999999,,,,124.8,,4.9000000000000004,,
,,1983,4,2,5,58,35.909999999999997,,-66.594200000000001,-28.5365,,,,49.100000000000001,,5.5,,
,,1983,4,3,2,31,4.9800000000000004,,-92.9666,17.663499999999999,,,,20.0,,4.5,,
,,1983,4,3,2,50,2.7999999999999998,,-83.113699999999994,8.7957000000000001,,,,43.799999999999997,,6.2999999999999998,,
,,1983,4,3,3,0,40.369999999999997,,-83.249200000000002,8.9809000000000001,,,,60.799999999999997,,5.5,,
,,1983,4,3,3,4,19.370000000000001,,-83.308099999999996,8.7850000000000001,,,,75.900000000000006,,5.2999999999999998,,
,,1983,4,3,3,13,45.520000000000003,,-83.363900000000001,8.6586999999999996,,,,85.700000000000003,,5.2999999999999998,,
,,1983,4,3,3,43,36.579999999999998,,-83.394000000000005,8.7179000000000002,,,,35.700000000000003,,4.7999999999999998,,
,,1983,4,3,5,4,52.799999999999997,,-83.689300000000003,8.6465999999999994,,,,28.0,,5.2000000000000002,,
,,1983,4,3,5,25,29.25,,-83.251300000000001,8.4062999999999999,,,,33.0,,4.5,,
,,1983,4,3,5,49,31.390000000000001,,-83.445400000000006,8.8046000000000006,,,,41.899999999999999,,5.2999999999999998,,
,,1983,4,3,9,51,1.5600000000000001,,-83.991900000000001,9.3696000000000002,,,,51.899999999999999,,4.5,,
,,1983,4,3,14,46,49.539999999999999,,-84.026600000000002,9.2073,,,,27.699999999999999,,5.2000000000000002,,
,,1983,4,3,16,53,29.66,,-84.135800000000003,8.8985000000000003,,,,33.0,,4.7000000000000002,,
,,1983,4,3,16,56,32.240000000000002,,-86.056600000000003,9.8388000000000009,,,,33.0,,4.9000000000000004,,
,,1983,4,3,18,59,22.260000000000002,,-32.8949,5.6383000000000001,,,,10.0,,5.0999999999999996,,
,,1983,4,3,21,34,46.310000000000002,,-83.3613,8.6572999999999993,,,,92.299999999999997,,4.5,,
,,1983,4,4,2,1,10.24,,-78.788600000000002,-5.6025,,,,51.799999999999997,,4.7000000000000002,,
,,1983,4,4,10,49,45.450000000000003,,-84.636799999999994,8.7043999999999997,,,,33.0,,4.5999999999999996,,
,,1983,4,5,15,59,42.310000000000002,,-61.686300000000003,17.6722,,,,52.399999999999999,,5.2000000000000002,,
,,1983,4,5,23,17,44.280000000000001,,-74.479799999999997,-15.9391,,,,70.599999999999994,,5.0,,
,,1983,4,6,1,40,49.259999999999998,,-82.483500000000006,9.1669,,,,33.0,,4.7999999999999998,,
,,1983,4,6,23,15,48.149999999999999,,-89.929699999999997,13.197800000000001,,,,73.799999999999997,,4.7000000000000002,,
,,1983,4,7,12,2,14.51,,-94.315700000000007,14.7484,,,,49.100000000000001,,4.7000000000000002,,
,,1983,4,7,19,29,15.4,,-82.674199999999999,8.0250000000000004,,,,36.5,,5.4000000000000004,,
,,1983,4,7,20,46,43.359999999999999,,-82.703699999999998,7.9941000000000004,,,,46.399999999999999,,5.2000000000000002,,
,,1983,4,7,22,0,52.859999999999999,,-67.494900000000001,-22.350100000000001,,,,176.40000000000001,,4.5,,
,,1983,4,8,7,19,3.5600000000000001,,-78.260099999999994,-10.817600000000001,,,,33.0,,4.7999999999999998,,
,,1983,4,8,18,30,23.559999999999999,,-62.228000000000002,16.1264,,,,173.30000000000001,,4.5,,
,,1983,4,10,1,16,5.9800000000000004,,-46.587000000000003,16.605699999999999,,,,10.0,,5.0999999999999996,,
,,1983,4,10,2,1,9.4299999999999997,,-76.829599999999999,4.1551999999999998,,,,65.599999999999994,,4.2000000000000002,,
,,1983,4,10,11,29,52.850000000000001,,-70.658799999999999,-17.258299999999998,,,,127.40000000000001,,4.5,,
,,1983,4,11,8,6,7.1699999999999999,,-62.744599999999998,10.4703,,,,42.700000000000003,,4.7000000000000002,,
,,1983,4,11,8,15,47.579999999999998,,-62.575800000000001,10.4087,,,,64.700000000000003,,4.2000000000000002,,
,,1983,4,11,8,18,10.220000000000001,,-62.714399999999998,10.427099999999999,,,,38.299999999999997,,5.9000000000000004,,
,,1983,4,11,8,42,50.850000000000001,,-62.064500000000002,9.7579999999999991,,,,33.0,,4.2000000000000002,,
,,1983,4,12,6,14,36.909999999999997,,-75.479399999999998,-10.085599999999999,,,,158.0,,4.5,,
,,1983,4,12,12,7,54.420000000000002,,-78.093000000000004,-4.8379000000000003,,,,102.09999999999999,,6.4000000000000004,,
,,1983,4,13,0,14,53.280000000000001,,-75.378,-10.6655,,,,33.0,,4.7000000000000002,,
,,1983,4,13,0,35,43.600000000000001,,-74.702200000000005,-39.883499999999998,,,,33.0,,5.0999999999999996,,
,,1983,4,13,15,0,34.899999999999999,,-82.270899999999997,-4.6254,,,,42.700000000000003,,4.9000000000000004,,
,,1983,4,14,7,19,29.84,,-91.423199999999994,14.1378,,,,90.900000000000006,,5.4000000000000004,,
,,1983,4,14,19,42,22.899999999999999,,-85.9529,11.135199999999999,,,,33.0,,4.5,,
,,1983,4,15,1,35,3.73,,-88.655100000000004,15.5425,,,,10.0,,4.7999999999999998,,
,,1983,4,15,7,10,31.0,,-93.510000000000005,15.470000000000001,,,,33.0,,3.5,,
,,1983,4,15,10,8,19.969999999999999,,-75.645700000000005,-5.9889999999999999,,,,113.40000000000001,,5.5999999999999996,,
,,1983,4,15,13,25,35.539999999999999,,-78.740399999999994,-3.6575000000000002,,,,110.5,,4.7999999999999998,,
,,1983,4,17,2,54,44.530000000000001,,-26.107900000000001,-56.188099999999999,,,,47.0,,5.0999999999999996,,
,,1983,4,17,5,7,49.530000000000001,,-29.422899999999998,-59.250700000000002,,,,33.0,,4.9000000000000004,,
,,1983,4,21,4,15,50.560000000000002,,-66.908600000000007,-19.9526,,,,232.69999999999999,,4.7000000000000002,,
,,1983,4,21,19,40,54.68,,-75.318899999999999,-9.1499000000000006,,,,103.90000000000001,,4.4000000000000004,,
,,1983,4,22,11,0,54.670000000000002,,-26.3001,-59.6584,,,,33.0,,5.0,,
,,1983,4,24,22,14,53.460000000000001,,-74.217699999999994,-7.2747000000000002,,,,119.0,,4.5,,
,,1983,4,25,19,9,7.2999999999999998,,-71.330100000000002,-24.279399999999999,,,,10.9,,4.9000000000000004,,
,,1983,4,26,8,42,39.340000000000003,,-71.672200000000004,-32.453699999999998,,,,48.799999999999997,,4.9000000000000004,,
,,1983,4,27,7,16,22.789999999999999,,-84.759299999999996,-41.745199999999997,,,,10.0,,4.5999999999999996,,
,,1983,4,27,7,26,2.27,,-38.652299999999997,8.2432999999999996,,,,10.0,,4.7999999999999998,,
,,1983,4,27,10,18,5.5,,-27.724599999999999,0.91359999999999997,,,,10.0,,5.0,,
,,1983,4,27,14,29,51.670000000000002,,-80.179500000000004,5.7404999999999999,,,,33.0,,4.9000000000000004,,
,,1983,4,27,21,6,3.0,,-77.659999999999997,-1.7850999999999999,,,,51.200000000000003,,4.9000000000000004,,
,,1983,4,28,19,59,47.969999999999999,,-64.602400000000003,-25.0749,,,,90.599999999999994,,4.2999999999999998,,
,,1983,4,29,1,2,20.420000000000002,,-89.220299999999995,13.4291,,,,91.900000000000006,,4.7999999999999998,,
,,1983,4,29,12,9,4.2699999999999996,,-70.594499999999996,-31.909500000000001,,,,133.69999999999999,,3.7999999999999998,,
,,1983,5,1,19,44,34.479999999999997,,-45.897599999999997,21.2149,,,,10.0,,4.7000000000000002,,
,,1983,5,2,1,24,56.490000000000002,,-70.7714,-26.6173,,,,30.600000000000001,,5.2999999999999998,,
,,1983,5,3,5,55,21.57,,-68.116200000000006,-22.884,,,,144.19999999999999,,4.5999999999999996,,
,,1983,5,3,10,58,35.75,,-65.996600000000001,-22.1038,,,,275.5,,4.0,,
,,1983,5,4,6,42,2.3199999999999998,,-94.229900000000001,17.2713,,,,33.0,,4.5,,
,,1983,5,5,7,33,45.210000000000001,,-82.622299999999996,5.4008000000000003,,,,3.0,,5.5,,
,,1983,5,6,7,59,40.0,,-80.686499999999995,0.22189999999999999,,,,33.0,,4.2000000000000002,,
,,1983,5,7,1,7,21.940000000000001,,-70.7761,-27.988700000000001,,,,44.600000000000001,,5.2999999999999998,,
,,1983,5,7,14,2,47.659999999999997,,-75.864900000000006,4.9614000000000003,,,,122.8,,4.2999999999999998,,
,,1983,5,7,18,30,0.0,,-8.6699999999999999,-35.579999999999998,,,,0.0,,3.5,,
,,1983,5,8,6,21,32.829999999999998,,-65.419399999999996,-31.0063,,,,185.0,,4.2999999999999998,,
,,1983,5,8,8,53,53.759999999999998,,-92.105800000000002,13.8354,,,,33.0,,4.4000000000000004,,
,,1983,5,9,10,58,25.800000000000001,,-74.922799999999995,-40.890099999999997,,,,23.0,,5.7000000000000002,,
,,1983,5,10,5,53,57.520000000000003,,-73.979799999999997,-39.479999999999997,,,,137.0,,3.8999999999999999,,
,,1983,5,11,11,18,30.149999999999999,,-68.276399999999995,-28.263300000000001,,,,22.300000000000001,,4.5,,
,,1983,5,12,2,54,57.509999999999998,,-62.356999999999999,-58.554400000000001,,,,0.0,,5.2000000000000002,,
,,1983,5,12,10,19,9.0399999999999991,,-46.556399999999996,17.714700000000001,,,,10.0,,4.9000000000000004,,
,,1983,5,12,10,51,49.960000000000001,,-46.546500000000002,17.6144,,,,10.0,,5.7000000000000002,,
,,1983,5,12,11,2,45.0,,-46.574199999999998,17.6372,,,,30.5,,5.5,,
,,1983,5,12,12,4,8.7599999999999998,,-46.509399999999999,17.6982,,,,10.0,,4.7999999999999998,,
,,1983,5,12,12,42,51.630000000000003,,-72.1387,17.681100000000001,,,,12.0,,4.5999999999999996,,
,,1983,5,12,21,11,46.32,,-46.373600000000003,17.881599999999999,,,,10.0,,4.7000000000000002,,
,,1983,5,14,1,58,27.170000000000002,,-26.1081,-54.685000000000002,,,,33.0,,4.9000000000000004,,
,,1983,5,15,14,11,39.25,,-70.772800000000004,-18.6904,,,,57.799999999999997,,4.2000000000000002,,
,,1983,5,15,14,50,0.42999999999999999,,-73.314599999999999,-16.122599999999998,,,,88.5,,5.0,,
,,1983,5,16,13,1,5.4900000000000002,,-70.167100000000005,-34.254100000000001,,,,6.0,,4.7999999999999998,,
,,1983,5,19,5,33,39.420000000000002,,-82.267600000000002,4.1722999999999999,,,,10.0,,4.5999999999999996,,
,,1983,5,19,19,7,18.600000000000001,,-77.105500000000006,0.15090000000000001,,,,20.899999999999999,,5.5999999999999996,,
,,1983,5,20,17,40,14.44,,-69.420900000000003,18.046500000000002,,,,36.799999999999997,,5.2000000000000002,,
,,1983,5,21,2,54,32.759999999999998,,-76.073300000000003,-9.2315000000000005,,,,186.5,,4.5,,
,,1983,5,21,12,22,2.5800000000000001,,-27.6814,-55.985900000000001,,,,33.0,,5.2999999999999998,,
,,1983,5,21,19,27,55.579999999999998,,-74.781000000000006,-10.570499999999999,,,,8.0999999999999996,,5.2000000000000002,,
,,1983,5,21,20,5,12.539999999999999,,-74.794200000000004,-10.591799999999999,,,,3.7000000000000002,,5.2000000000000002,,
,,1983,5,21,20,21,16.940000000000001,,-74.863600000000005,-10.629,,,,37.399999999999999,,4.9000000000000004,,
,,1983,5,24,9,53,29.280000000000001,,-25.975200000000001,-58.893000000000001,,,,33.0,,5.0999999999999996,,
,,1983,5,30,4,52,3.1099999999999999,,-78.807400000000001,3.2408000000000001,,,,33.0,,3.7999999999999998,,
,,1983,5,30,20,33,48.409999999999997,,-90.187100000000001,17.035,,,,33.0,,4.5999999999999996,,
,,1983,5,31,11,44,16.52,,-70.374300000000005,-20.329000000000001,,,,55.399999999999999,,5.2000000000000002,,
,,1983,6,1,12,23,50.32,,-79.339699999999993,-2.4638,,,,59.600000000000001,,4.7999999999999998,,
,,1983,6,1,14,57,0.0,,-14.32,-44.630000000000003,,,,0.0,,3.2000000000000002,,
,,1983,6,2,20,12,50.850000000000001,,-71.2149,-9.5207999999999995,,,,600.39999999999998,,5.7999999999999998,,
,,1983,6,2,23,33,41.219999999999999,,-71.733000000000004,-30.9483,,,,67.799999999999997,,4.5999999999999996,,
,,1983,6,3,1,51,55.280000000000001,,-94.689400000000006,15.583399999999999,,,,33.0,,4.7000000000000002,,
,,1983,6,3,7,1,3.98,,-77.898700000000005,-3.3954,,,,54.399999999999999,,4.4000000000000004,,
,,1983,6,4,1,42,4.7000000000000002,,-60.998600000000003,14.804600000000001,,,,149.0,,4.2999999999999998,,
,,1983,6,4,4,13,41.68,,-78.067400000000006,-0.35759999999999997,,,,33.0,,4.2999999999999998,,
,,1983,6,5,3,35,58.130000000000003,,-85.974500000000006,9.7081999999999997,,,,33.0,,4.4000000000000004,,
,,1983,6,5,16,18,7.3099999999999996,,-91.562200000000004,13.3733,,,,15.0,,4.5999999999999996,,
,,1983,6,8,3,16,22.41,,-71.361699999999999,-33.290700000000001,,,,33.0,,3.7000000000000002,,
,,1983,6,8,5,46,4.2699999999999996,,-37.915799999999997,7.5410000000000004,,,,10.0,,4.4000000000000004,,
,,1983,6,8,21,35,9.0800000000000001,,-45.750900000000001,20.3461,,,,33.0,,4.7000000000000002,,
,,1983,6,11,1,29,19.079999999999998,,-86.434200000000004,15.451499999999999,,,,191.59999999999999,,4.4000000000000004,,
,,1983,6,12,4,15,30.300000000000001,,-79.937700000000007,0.25440000000000002,,,,57.600000000000001,,4.7999999999999998,,
,,1983,6,12,15,24,23.300000000000001,,-81.195800000000006,-3.7972999999999999,,,,57.0,,4.5999999999999996,,
,,1983,6,14,7,22,25.460000000000001,,-76.938299999999998,-44.370899999999999,,,,33.0,,4.2000000000000002,,
,,1983,6,15,8,33,21.75,,-72.065399999999997,8.0991,,,,52.399999999999999,,5.0,,
,,1983,6,18,1,21,1.4299999999999999,,-72.398399999999995,-15.646599999999999,,,,130.0,,4.7999999999999998,,
,,1983,6,18,7,14,53.119999999999997,,-85.358199999999997,-6.0637999999999996,,,,33.0,,4.4000000000000004,,
,,1983,6,18,18,11,7.2800000000000002,,-76.206699999999998,-15.577500000000001,,,,33.0,,4.5,,
,,1983,6,18,20,16,23.620000000000001,,-78.191299999999998,7.7858000000000001,,,,33.0,,4.2000000000000002,,
,,1983,6,20,23,45,8.3499999999999996,,-76.542299999999997,-13.2142,,,,76.599999999999994,,4.9000000000000004,,
,,1983,6,21,9,23,56.200000000000003,,-74.381399999999999,-8.5623000000000005,,,,152.0,,5.0999999999999996,,
,,1983,6,21,9,58,38.640000000000001,,-80.794700000000006,-5.6940999999999997,,,,35.5,,5.0,,
,,1983,6,21,16,19,44.850000000000001,,-66.607200000000006,-57.219099999999997,,,,33.0,,4.9000000000000004,,
,,1983,6,23,10,51,4.4400000000000004,,-84.589500000000001,7.5970000000000004,,,,33.0,,4.7000000000000002,,
,,1983,6,25,1,4,29.48,,-60.701099999999997,16.391100000000002,,,,68.0,,4.5999999999999996,,
,,1983,6,25,19,0,31.420000000000002,,-80.129999999999995,-8.6374999999999993,,,,34.399999999999999,,5.0999999999999996,,
,,1983,6,26,5,39,41.0,,-69.874700000000004,-17.7578,,,,135.90000000000001,,4.5999999999999996,,
,,1983,6,26,23,22,56.909999999999997,,-90.547499999999999,14.045999999999999,,,,118.90000000000001,,4.5999999999999996,,
,,1983,6,27,3,59,34.729999999999997,,-69.253600000000006,-32.268300000000004,,,,191.69999999999999,,4.5,,
,,1983,6,27,14,16,50.659999999999997,,-88.383099999999999,13.842599999999999,,,,33.0,,4.7999999999999998,,
,,1983,6,28,2,32,44.43,,-61.902999999999999,17.457000000000001,,,,41.200000000000003,,4.5999999999999996,,
,,1983,6,30,1,50,46.189999999999998,,-63.046799999999998,18.852399999999999,,,,33.0,,4.7000000000000002,,
,,1983,6,30,2,0,2.04,,-63.090200000000003,18.784199999999998,,,,48.899999999999999,,5.0,,
,,1983,7,3,1,45,30.510000000000002,,-90.454099999999997,13.416499999999999,,,,89.900000000000006,,4.9000000000000004,,
,,1983,7,3,17,13,43.100000000000001,,-83.466899999999995,9.5761000000000003,,,,33.0,,4.9000000000000004,,
,,1983,7,3,17,14,21.57,,-83.529799999999994,9.7678999999999991,,,,11.699999999999999,,5.7000000000000002,,
,,1983,7,3,20,55,10.050000000000001,,-83.738100000000003,9.4992999999999999,,,,23.5,,4.5999999999999996,,
,,1983,7,5,2,36,41.119999999999997,,-83.257099999999994,10.5877,,,,33.0,,4.5999999999999996,,
,,1983,7,5,16,37,8.1199999999999992,,-25.731100000000001,-57.865400000000001,,,,44.5,,5.5999999999999996,,
,,1983,7,6,12,27,36.890000000000001,,-87.796000000000006,13.178900000000001,,,,33.0,,4.5,,
,,1983,7,7,4,50,37.799999999999997,,-68.964100000000002,-20.6859,,,,112.2,,4.9000000000000004,,
,,1983,7,8,2,3,15.550000000000001,,-69.480900000000005,-20.0715,,,,82.299999999999997,,5.2000000000000002,,
,,1983,7,8,7,0,0.63,,-92.109499999999997,15.105,,,,129.09999999999999,,4.7999999999999998,,
,,1983,7,10,2,42,49.229999999999997,,-81.078400000000002,6.7533000000000003,,,,25.699999999999999,,4.9000000000000004,,
,,1983,7,10,3,20,17.850000000000001,,-77.488900000000001,7.5751999999999997,,,,54.299999999999997,,4.0,,
,,1983,7,11,12,56,28.789999999999999,,-53.103700000000003,-60.904800000000002,,,,10.0,,5.7999999999999998,,
,,1983,7,11,13,17,48.159999999999997,,-53.525399999999998,-60.961300000000001,,,,10.0,,4.9000000000000004,,
,,1983,7,11,14,1,4.5,,-53.931199999999997,-60.919899999999998,,,,32.799999999999997,,4.5999999999999996,,
,,1983,7,11,14,51,6.0099999999999998,,-53.568199999999997,-61.057099999999998,,,,10.0,,4.7999999999999998,,
,,1983,7,11,15,40,15.26,,-53.410200000000003,-60.994700000000002,,,,10.0,,4.7999999999999998,,
,,1983,7,11,16,27,4.6200000000000001,,-52.755200000000002,-61.021799999999999,,,,10.0,,4.7999999999999998,,
,,1983,7,11,16,52,36.240000000000002,,-53.228299999999997,-60.946800000000003,,,,10.0,,4.7000000000000002,,
,,1983,7,11,21,19,51.719999999999999,,-53.291800000000002,-60.995399999999997,,,,10.0,,4.5999999999999996,,
,,1983,7,12,22,52,9.3599999999999994,,-87.739800000000002,11.7662,,,,33.0,,4.5999999999999996,,
,,1983,7,15,16,32,33.5,,-94.900000000000006,16.800000000000001,,,,33.0,,4.7000000000000002,,
,,1983,7,15,20,16,54.090000000000003,,-71.574600000000004,-17.632300000000001,,,,69.599999999999994,,4.7999999999999998,,
,,1983,7,16,7,50,13.9,,-93.631600000000006,14.602,,,,69.200000000000003,,4.9000000000000004,,
,,1983,7,16,17,42,31.359999999999999,,-67.715800000000002,-23.208400000000001,,,,162.09999999999999,,3.8999999999999999,,
,,1983,7,18,3,45,19.620000000000001,,-92.849599999999995,14.713800000000001,,,,61.700000000000003,,4.4000000000000004,,
,,1983,7,18,12,52,44.100000000000001,,-87.209900000000005,12.6875,,,,90.5,,5.5,,
,,1983,7,19,10,56,55.75,,-81.865600000000001,8.1051000000000002,,,,33.0,,4.7999999999999998,,
,,1983,7,21,6,46,4.8600000000000003,,-80.990899999999996,-1.3258000000000001,,,,53.600000000000001,,5.0,,
,,1983,7,21,7,3,35.509999999999998,,-80.884100000000004,-1.3504,,,,77.900000000000006,,4.5999999999999996,,
,,1983,7,21,7,11,32.310000000000002,,-68.544200000000004,-22.337299999999999,,,,119.2,,5.5,,
,,1983,7,21,14,15,24.620000000000001,,-78.865300000000005,2.8216999999999999,,,,33.0,,4.2000000000000002,,
,,1983,7,22,1,7,23.280000000000001,,-92.305400000000006,16.263300000000001,,,,165.0,,4.2000000000000002,,
,,1983,7,22,7,16,3.4399999999999999,,-80.680999999999997,-8.7715999999999994,,,,33.0,,4.5999999999999996,,
,,1983,7,22,12,51,33.460000000000001,,-69.292599999999993,-19.3185,,,,137.40000000000001,,4.5,,
,,1983,7,24,14,6,2.0499999999999998,,-46.252200000000002,23.923100000000002,,,,10.0,,4.9000000000000004,,
,,1983,7,26,2,22,59.490000000000002,,-82.560699999999997,5.4452999999999996,,,,10.0,,5.2000000000000002,,
,,1983,7,26,3,24,44.159999999999997,,-82.4803,5.6360999999999999,,,,10.0,,4.2000000000000002,,
,,1983,7,26,17,40,2.25,,-86.415099999999995,12.1556,,,,145.59999999999999,,4.5999999999999996,,
,,1983,7,27,10,57,13.619999999999999,,-68.861400000000003,-31.264700000000001,,,,116.7,,4.7999999999999998,,
,,1983,7,27,14,20,26.649999999999999,,-28.756499999999999,-55.380899999999997,,,,33.0,,5.0,,
,,1983,7,29,15,53,2.8799999999999999,,-30.218800000000002,-55.015300000000003,,,,33.0,,4.7999999999999998,,
