# gsimlt_path=b1,smlt_path=b1,imt=PGA,investigation_time=50.0
lon,lat,iml
-68.1611,-23.1997,0.005
-68.1286,-0.446823,0.005
-68.1284,0.542431,0.005
-68.1252,-1.43608,0.005
-68.1247,1.53168,0.005
-68.1183,-2.42533,0.005
-68.1175,2.52094,0.005
-68.1078,-3.41458,0.005
-68.1066,3.51019,0.005
-68.0938,-4.40384,0.005
-68.0923,4.49945,0.005
-68.0762,-5.39309,0.005
-68.0743,5.4887,0.005
-68.0711,-24.1889,0.005
-68.0565,-34.0815,0.005
-68.0549,-6.38235,0.005
-68.0527,6.47795,0.005
-68.03,-7.3716,0.00504615
-68.0274,7.46721,0.005
-68.0015,-8.36085,0.00599972
-67.9985,8.45646,0.005
-67.976,-25.1782,0.005
-67.9691,-9.35011,0.00654605
-67.9658,9.44571,0.005
-67.9331,-10.3394,0.00652756
-67.9294,10.435,0.005
-67.9136,-35.0707,0.005
-67.8931,-11.3286,0.00593165
-67.8891,11.4242,0.005
-67.8759,-26.1674,0.005
-67.8493,-12.3179,0.005
-67.8448,12.4135,0.005
-67.8015,-13.3071,0.005
-67.7967,13.4027,0.005
-67.7703,-27.1567,0.005
-67.7635,-36.06,0.005
-67.7497,-14.2964,0.005
-67.7444,14.392,0.005
-67.6937,-15.2856,0.005
-67.6592,-28.1459,0.005
-67.6335,-16.2749,0.005
-67.6059,-37.0492,0.005
-67.569,-17.2641,0.005
-67.5423,-29.1352,0.005
-67.5001,-18.2534,0.005
-67.4404,-38.0385,0.005
-67.4266,-19.2426,0.005
-67.4194,-30.1244,0.005
-67.3485,-20.2319,0.005
-67.2902,-31.1137,0.005
-67.2665,-39.0277,0.005
-67.2656,-21.2212,0.005
-67.1778,-22.2104,0.005
-67.1545,-32.1029,0.005
-67.1393,-0.446823,0.005
-67.1391,0.542431,0.005
-67.1357,-1.43608,0.005
-67.1351,1.53168,0.005
-67.1282,-2.42533,0.005
-67.1272,2.52094,0.005
-67.1168,-3.41458,0.005
-67.1155,3.51019,0.005
-67.1016,-4.40384,0.005
-67.1,4.49945,0.005
-67.0848,-23.1997,0.005
-67.0825,-5.39309,0.005
-67.0805,5.4887,0.005
-67.0595,-6.38235,0.005
-67.0571,6.47795,0.005
-67.0325,-7.3716,0.005
-67.0297,7.46721,0.005
-67.0119,-33.0922,0.005
-67.0016,-8.36085,0.005
-66.9984,8.45646,0.005
-66.9866,-24.1889,0.005
-66.9666,-9.35011,0.005
-66.963,9.44571,0.005
-66.9275,-10.3394,0.005
-66.9235,10.435,0.005
-66.8842,-11.3286,0.005
-66.883,-25.1782,0.005
-66.8798,11.4242,0.005
-66.8622,-34.0815,0.005
-66.8367,-12.3179,0.005
-66.8319,12.4135,0.005
-66.785,-13.3071,0.005
-66.7797,13.4027,0.005
-66.7737,-26.1674,0.005
-66.7288,-14.2964,0.005
-66.7231,14.392,0.005
-66.7049,-35.0707,0.005
-66.6682,-15.2856,0.005
-66.6585,-27.1567,0.005
-66.603,-16.2749,0.005
-66.5398,-36.06,0.005
-66.5373,-28.1459,0.005
-66.5331,-17.2641,0.005
-66.4584,-18.2534,0.005
-66.4098,-29.1352,0.005
-66.3789,-19.2426,0.005
-66.3665,-37.0492,0.005
-66.2942,-20.2319,0.005
-66.2757,-30.1244,0.005
-66.2044,-21.2212,0.005
-66.1844,-38.0385,0.005
-66.15,-0.446823,0.005
-66.1498,0.542431,0.005
-66.1461,-1.43608,0.005
-66.1455,1.53168,0.005
-66.138,-2.42533,0.005
-66.137,2.52094,0.005
-66.1348,-31.1137,0.005
-66.1258,-3.41458,0.005
-66.1244,3.51019,0.005
-66.1094,-4.40384,0.005
-66.1092,-22.2104,0.005
-66.1076,4.49945,0.005
-66.0889,-5.39309,0.005
-66.0867,5.4887,0.005
-66.0641,-6.38235,0.005
-66.0615,6.47795,0.005
-66.035,-7.3716,0.005
-66.032,7.46721,0.005
-66.0086,-23.1997,0.005
-66.0017,-8.36085,0.005
-65.9982,8.45646,0.005
-65.9932,-39.0277,0.005
-65.9867,-32.1029,0.005
-65.964,-9.35011,0.005
-65.9601,9.44571,0.005
-65.9219,-10.3394,0.00556904
-65.9176,10.435,0.005
-65.9022,-24.1889,0.005
-65.8753,-11.3286,0.0059381
-65.8706,11.4242,0.005
-65.8312,-33.0922,0.005
-65.8242,-12.3179,0.00563799
-65.819,12.4135,0.005
-65.7899,-25.1782,0.005
-65.7684,-13.3071,0.005
-65.7628,13.4027,0.005
-65.7079,-14.2964,0.005
-65.7018,14.392,0.005
-65.6715,-26.1674,0.005
-65.6678,-34.0815,0.005
-65.6426,-15.2856,0.005
-65.5724,-16.2749,0.005
-65.5467,-27.1567,0.005
-65.4972,-17.2641,0.005
-65.4963,-35.0707,0.005
-65.4168,-18.2534,0.005
-65.4154,-28.1459,0.005
-65.3311,-19.2426,0.005
-65.3162,-36.06,0.005
-65.2773,-29.1352,0.005
-65.2399,-20.2319,0.005
-65.1607,-0.446823,0.0103412
-65.1605,0.542431,0.00986955
-65.1565,-1.43608,0.00968864
-65.1559,1.53168,0.00832922
-65.1479,-2.42533,0.00807111
-65.1468,2.52094,0.00621522
-65.1432,-21.2212,0.005
-65.1348,-3.41458,0.00617225
-65.1333,3.51019,0.005
-65.132,-30.1244,0.005
-65.1271,-37.0492,0.005
-65.1173,-4.40384,0.005
-65.1153,4.49945,0.005
-65.0952,-5.39309,0.005
-65.0929,5.4887,0.005
-65.0687,-6.38235,0.00562463
-65.0659,6.47795,0.005
-65.0407,-22.2104,0.005
-65.0376,-7.3716,0.0080097
-65.0343,7.46721,0.005
-65.0018,-8.36085,0.0108963
-64.9981,8.45646,0.005
-64.9794,-31.1137,0.005
-64.9614,-9.35011,0.013889
-64.9573,9.44571,0.005
-64.9323,-23.1997,0.005
-64.9284,-38.0385,0.005
-64.9163,-10.3394,0.016717
-64.9117,10.435,0.005
-64.8664,-11.3286,0.0196923
-64.8613,11.4242,0.005
-64.8189,-32.1029,0.005
-64.8177,-24.1889,0.005
-64.8116,-12.3179,0.022224
-64.8061,12.4135,0.005
-64.7519,-13.3071,0.0193734
-64.7458,13.4027,0.005
-64.7198,-39.0277,0.005
-64.6968,-25.1782,0.005
-64.6871,-14.2964,0.0100371
-64.6805,14.392,0.005
-64.6504,-33.0922,0.005
-64.6171,-15.2856,0.00535407
-64.5693,-26.1674,0.005
-64.5419,-16.2749,0.005
-64.4735,-34.0815,0.005
-64.4613,-17.2641,0.005
-64.4349,-27.1567,0.005
-64.3751,-18.2534,0.005
-64.2935,-28.1459,0.005
-64.2877,-35.0707,0.005
-64.2833,-19.2426,0.005
-64.1857,-20.2319,0.005
-64.1715,-0.446823,0.019436
-64.1712,0.542431,0.0182297
