Longitude,Latitude,Rate
-59.00000,-20.00000,0.080
-58.00000,-20.00000,0.083
-57.00000,-20.00000,0.092
-56.00000,-20.00000,0.110
-55.00000,-20.00000,0.129
-54.00000,-20.00000,0.150
-53.00000,-20.00000,0.162
-52.00000,-20.00000,0.171
-51.00000,-20.00000,0.179
-50.00000,-20.00000,0.187
-49.00000,-20.00000,0.192
-48.00000,-20.00000,0.192
-47.00000,-20.00000,0.185
-46.00000,-20.00000,0.188
-45.00000,-20.00000,0.192
-44.00000,-20.00000,0.197
-43.00000,-20.00000,0.179
-42.00000,-20.00000,0.166
-41.00000,-20.00000,0.137
-40.00000,-20.00000,0.119
-39.00000,-20.00000,0.098
-38.00000,-20.00000,0.079
-37.00000,-20.00000,0.069
-36.00000,-20.00000,0.057
-35.00000,-20.00000,0.046
-34.00000,-20.00000,0.037
-33.00000,-20.00000,0.029
-32.00000,-20.00000,0.023
-31.00000,-20.00000,0.018
-80.00000,-19.00000,0.009
-79.00000,-19.00000,0.010
-78.00000,-19.00000,0.011
-77.00000,-19.00000,0.012
-76.00000,-19.00000,0.014
-75.00000,-19.00000,0.015
-74.00000,-19.00000,0.016
-73.00000,-19.00000,0.017
-72.00000,-19.00000,0.020
-71.00000,-19.00000,0.023
-70.00000,-19.00000,0.027
-69.00000,-19.00000,0.031
-68.00000,-19.00000,0.036
-67.00000,-19.00000,0.041
-66.00000,-19.00000,0.046
-65.00000,-19.00000,0.051
-64.00000,-19.00000,0.057
-63.00000,-19.00000,0.062
-62.00000,-19.00000,0.066
-61.00000,-19.00000,0.070
-60.00000,-19.00000,0.074
-59.00000,-19.00000,0.077
-58.00000,-19.00000,0.079
-57.00000,-19.00000,0.088
-56.00000,-19.00000,0.105
-55.00000,-19.00000,0.123
-54.00000,-19.00000,0.142
-53.00000,-19.00000,0.162
-52.00000,-19.00000,0.171
-51.00000,-19.00000,0.179
-50.00000,-19.00000,0.181
-49.00000,-19.00000,0.190
-48.00000,-19.00000,0.189
-47.00000,-19.00000,0.182
-46.00000,-19.00000,0.184
-45.00000,-19.00000,0.197
-44.00000,-19.00000,0.177
-43.00000,-19.00000,0.168
-42.00000,-19.00000,0.152
-41.00000,-19.00000,0.134
-40.00000,-19.00000,0.115
-39.00000,-19.00000,0.093
-38.00000,-19.00000,0.076
-37.00000,-19.00000,0.063
-36.00000,-19.00000,0.052
-35.00000,-19.00000,0.042
-34.00000,-19.00000,0.034
-33.00000,-19.00000,0.027
-32.00000,-19.00000,0.021
-31.00000,-19.00000,0.016
-80.00000,-18.00000,0.011
-79.00000,-18.00000,0.012
-78.00000,-18.00000,0.013
-77.00000,-18.00000,0.014
-76.00000,-18.00000,0.015
-75.00000,-18.00000,0.017
-74.00000,-18.00000,0.018
-73.00000,-18.00000,0.020
-72.00000,-18.00000,0.022
-71.00000,-18.00000,0.024
-70.00000,-18.00000,0.028
-69.00000,-18.00000,0.033
-68.00000,-18.00000,0.037
-67.00000,-18.00000,0.042
-66.00000,-18.00000,0.048
-65.00000,-18.00000,0.052
-64.00000,-18.00000,0.056
-63.00000,-18.00000,0.060
-62.00000,-18.00000,0.064
-61.00000,-18.00000,0.071
-60.00000,-18.00000,0.074
-59.00000,-18.00000,0.077
-58.00000,-18.00000,0.079
-57.00000,-18.00000,0.083
-56.00000,-18.00000,0.099
-55.00000,-18.00000,0.116
-54.00000,-18.00000,0.134
-53.00000,-18.00000,0.153
-52.00000,-18.00000,0.169
-51.00000,-18.00000,0.176
-50.00000,-18.00000,0.181
-49.00000,-18.00000,0.183
-48.00000,-18.00000,0.190
-47.00000,-18.00000,0.187
-46.00000,-18.00000,0.185
-45.00000,-18.00000,0.179
-44.00000,-18.00000,0.174
-43.00000,-18.00000,0.162
-42.00000,-18.00000,0.145
-41.00000,-18.00000,0.128
-40.00000,-18.00000,0.111
-39.00000,-18.00000,0.093
-38.00000,-18.00000,0.079
-37.00000,-18.00000,0.064
-36.00000,-18.00000,0.050
-35.00000,-18.00000,0.039
-34.00000,-18.00000,0.030
-33.00000,-18.00000,0.024
-32.00000,-18.00000,0.019
-31.00000,-18.00000,0.015
-80.00000,-17.00000,0.012
-79.00000,-17.00000,0.013
-78.00000,-17.00000,0.014
-77.00000,-17.00000,0.016
-76.00000,-17.00000,0.017
-75.00000,-17.00000,0.019
-74.00000,-17.00000,0.020
-73.00000,-17.00000,0.022
-72.00000,-17.00000,0.024
-71.00000,-17.00000,0.026
-70.00000,-17.00000,0.029
-69.00000,-17.00000,0.034
-68.00000,-17.00000,0.039
-67.00000,-17.00000,0.044
-66.00000,-17.00000,0.049
-65.00000,-17.00000,0.053
-64.00000,-17.00000,0.057
-63.00000,-17.00000,0.061
-62.00000,-17.00000,0.064
-61.00000,-17.00000,0.072
-60.00000,-17.00000,0.075
-59.00000,-17.00000,0.077
-58.00000,-17.00000,0.079
-57.00000,-17.00000,0.080
-56.00000,-17.00000,0.092
-55.00000,-17.00000,0.108
-54.00000,-17.00000,0.125
-53.00000,-17.00000,0.142
-52.00000,-17.00000,0.160
-51.00000,-17.00000,0.170
-50.00000,-17.00000,0.173
-49.00000,-17.00000,0.174
-48.00000,-17.00000,0.170
-47.00000,-17.00000,0.171
-46.00000,-17.00000,0.182
-45.00000,-17.00000,0.186
-44.00000,-17.00000,0.170
-43.00000,-17.00000,0.147
-42.00000,-17.00000,0.136
-41.00000,-17.00000,0.122
-40.00000,-17.00000,0.106
-39.00000,-17.00000,0.089
-38.00000,-17.00000,0.078
-37.00000,-17.00000,0.068
-36.00000,-17.00000,0.055
-35.00000,-17.00000,0.044
-34.00000,-17.00000,0.034
-33.00000,-17.00000,0.027
-32.00000,-17.00000,0.021
-31.00000,-17.00000,0.016
-80.00000,-16.00000,0.012
-79.00000,-16.00000,0.013
-78.00000,-16.00000,0.015
-77.00000,-16.00000,0.016
-76.00000,-16.00000,0.018
-75.00000,-16.00000,0.019
-74.00000,-16.00000,0.021
-73.00000,-16.00000,0.023
-72.00000,-16.00000,0.025
-71.00000,-16.00000,0.028
-70.00000,-16.00000,0.031
-69.00000,-16.00000,0.035
-68.00000,-16.00000,0.040
-67.00000,-16.00000,0.045
-66.00000,-16.00000,0.050
-65.00000,-16.00000,0.054
-64.00000,-16.00000,0.058
-63.00000,-16.00000,0.061
-62.00000,-16.00000,0.064
-61.00000,-16.00000,0.070
-60.00000,-16.00000,0.075
-59.00000,-16.00000,0.077
-58.00000,-16.00000,0.079
-57.00000,-16.00000,0.080
-56.00000,-16.00000,0.085
-55.00000,-16.00000,0.100
-54.00000,-16.00000,0.116
-53.00000,-16.00000,0.132
-52.00000,-16.00000,0.148
-51.00000,-16.00000,0.163
-50.00000,-16.00000,0.165
-49.00000,-16.00000,0.164
-48.00000,-16.00000,0.169
-47.00000,-16.00000,0.172
-46.00000,-16.00000,0.176
-45.00000,-16.00000,0.166
-44.00000,-16.00000,0.146
-43.00000,-16.00000,0.138
-42.00000,-16.00000,0.127
-41.00000,-16.00000,0.114
-40.00000,-16.00000,0.100
-39.00000,-16.00000,0.085
-38.00000,-16.00000,0.076
-37.00000,-16.00000,0.067
-36.00000,-16.00000,0.059
-35.00000,-16.00000,0.049
-34.00000,-16.00000,0.039
-33.00000,-16.00000,0.032
-32.00000,-16.00000,0.025
-31.00000,-16.00000,0.020
-80.00000,-15.00000,0.013
-79.00000,-15.00000,0.014
-78.00000,-15.00000,0.015
-77.00000,-15.00000,0.017
-76.00000,-15.00000,0.019
-75.00000,-15.00000,0.020
-74.00000,-15.00000,0.022
-73.00000,-15.00000,0.024
-72.00000,-15.00000,0.026
-71.00000,-15.00000,0.030
-70.00000,-15.00000,0.034
-69.00000,-15.00000,0.036
-68.00000,-15.00000,0.041
-67.00000,-15.00000,0.046
-66.00000,-15.00000,0.051
-65.00000,-15.00000,0.056
-64.00000,-15.00000,0.059
-63.00000,-15.00000,0.062
-62.00000,-15.00000,0.065
-61.00000,-15.00000,0.066
-60.00000,-15.00000,0.075
-59.00000,-15.00000,0.077
-58.00000,-15.00000,0.078
-57.00000,-15.00000,0.079
-56.00000,-15.00000,0.080
-55.00000,-15.00000,0.092
-54.00000,-15.00000,0.106
-53.00000,-15.00000,0.120
-52.00000,-15.00000,0.135
-51.00000,-15.00000,0.149
-50.00000,-15.00000,0.156
-49.00000,-15.00000,0.161
-48.00000,-15.00000,0.169
-47.00000,-15.00000,0.167
-46.00000,-15.00000,0.159
-45.00000,-15.00000,0.151
-44.00000,-15.00000,0.136
-43.00000,-15.00000,0.128
-42.00000,-15.00000,0.119
-41.00000,-15.00000,0.106
-40.00000,-15.00000,0.094
-39.00000,-15.00000,0.083
-38.00000,-15.00000,0.075
-37.00000,-15.00000,0.067
-36.00000,-15.00000,0.059
-35.00000,-15.00000,0.051
-34.00000,-15.00000,0.043
-33.00000,-15.00000,0.036
-32.00000,-15.00000,0.029
-31.00000,-15.00000,0.024
-80.00000,-14.00000,0.013
-79.00000,-14.00000,0.014
-78.00000,-14.00000,0.016
-77.00000,-14.00000,0.017
-76.00000,-14.00000,0.019
-75.00000,-14.00000,0.021
-74.00000,-14.00000,0.023
-73.00000,-14.00000,0.025
-72.00000,-14.00000,0.028
-71.00000,-14.00000,0.031
-70.00000,-14.00000,0.036
-69.00000,-14.00000,0.040
-68.00000,-14.00000,0.042
-67.00000,-14.00000,0.047
-66.00000,-14.00000,0.052
-65.00000,-14.00000,0.057
-64.00000,-14.00000,0.061
-63.00000,-14.00000,0.063
-62.00000,-14.00000,0.066
-61.00000,-14.00000,0.067
-60.00000,-14.00000,0.074
-59.00000,-14.00000,0.087
-58.00000,-14.00000,0.099
-57.00000,-14.00000,0.100
-56.00000,-14.00000,0.092
-55.00000,-14.00000,0.084
-54.00000,-14.00000,0.097
-53.00000,-14.00000,0.110
-52.00000,-14.00000,0.123
-51.00000,-14.00000,0.135
-50.00000,-14.00000,0.147
-49.00000,-14.00000,0.150
-48.00000,-14.00000,0.146
-47.00000,-14.00000,0.144
-46.00000,-14.00000,0.144
-45.00000,-14.00000,0.138
-44.00000,-14.00000,0.123
-43.00000,-14.00000,0.118
-42.00000,-14.00000,0.110
-41.00000,-14.00000,0.099
-40.00000,-14.00000,0.090
-39.00000,-14.00000,0.083
-38.00000,-14.00000,0.077
-37.00000,-14.00000,0.071
-36.00000,-14.00000,0.063
-35.00000,-14.00000,0.055
-34.00000,-14.00000,0.046
-33.00000,-14.00000,0.038
-32.00000,-14.00000,0.030
-31.00000,-14.00000,0.023
-80.00000,-13.00000,0.013
-79.00000,-13.00000,0.015
-78.00000,-13.00000,0.016
-77.00000,-13.00000,0.018
-76.00000,-13.00000,0.020
-75.00000,-13.00000,0.022
-74.00000,-13.00000,0.025
-73.00000,-13.00000,0.027
-72.00000,-13.00000,0.030
-71.00000,-13.00000,0.033
-70.00000,-13.00000,0.037
-69.00000,-13.00000,0.042
-68.00000,-13.00000,0.047
-67.00000,-13.00000,0.049
-66.00000,-13.00000,0.053
-65.00000,-13.00000,0.058
-64.00000,-13.00000,0.062
-63.00000,-13.00000,0.065
-62.00000,-13.00000,0.067
-61.00000,-13.00000,0.068
-60.00000,-13.00000,0.075
-59.00000,-13.00000,0.081
-58.00000,-13.00000,0.093
-57.00000,-13.00000,0.107
-56.00000,-13.00000,0.113
-55.00000,-13.00000,0.096
-54.00000,-13.00000,0.088
-53.00000,-13.00000,0.099
-52.00000,-13.00000,0.110
-51.00000,-13.00000,0.121
-50.00000,-13.00000,0.132
-49.00000,-13.00000,0.137
-48.00000,-13.00000,0.140
-47.00000,-13.00000,0.132
-46.00000,-13.00000,0.127
-45.00000,-13.00000,0.122
-44.00000,-13.00000,0.111
-43.00000,-13.00000,0.108
-42.00000,-13.00000,0.102
-41.00000,-13.00000,0.094
-40.00000,-13.00000,0.089
-39.00000,-13.00000,0.086
-38.00000,-13.00000,0.084
-37.00000,-13.00000,0.080
-36.00000,-13.00000,0.074
-35.00000,-13.00000,0.065
-34.00000,-13.00000,0.054
-33.00000,-13.00000,0.043
-32.00000,-13.00000,0.033
-31.00000,-13.00000,0.025
-80.00000,-12.00000,0.014
-79.00000,-12.00000,0.015
-78.00000,-12.00000,0.017
-77.00000,-12.00000,0.018
-76.00000,-12.00000,0.021
-75.00000,-12.00000,0.024
-74.00000,-12.00000,0.026
-73.00000,-12.00000,0.029
-72.00000,-12.00000,0.033
-71.00000,-12.00000,0.036
-70.00000,-12.00000,0.039
-69.00000,-12.00000,0.043
-68.00000,-12.00000,0.048
-67.00000,-12.00000,0.052
-66.00000,-12.00000,0.056
-65.00000,-12.00000,0.058
-64.00000,-12.00000,0.062
-63.00000,-12.00000,0.066
-62.00000,-12.00000,0.068
-61.00000,-12.00000,0.072
-60.00000,-12.00000,0.074
-59.00000,-12.00000,0.076
-58.00000,-12.00000,0.098
-57.00000,-12.00000,0.103
-56.00000,-12.00000,0.109
-55.00000,-12.00000,0.106
-54.00000,-12.00000,0.084
-53.00000,-12.00000,0.089
-52.00000,-12.00000,0.099
-51.00000,-12.00000,0.108
-50.00000,-12.00000,0.118
-49.00000,-12.00000,0.126
-48.00000,-12.00000,0.125
-47.00000,-12.00000,0.119
-46.00000,-12.00000,0.111
-45.00000,-12.00000,0.106
-44.00000,-12.00000,0.102
-43.00000,-12.00000,0.099
-42.00000,-12.00000,0.096
-41.00000,-12.00000,0.094
-40.00000,-12.00000,0.092
-39.00000,-12.00000,0.094
-38.00000,-12.00000,0.097
-37.00000,-12.00000,0.092
-36.00000,-12.00000,0.086
-35.00000,-12.00000,0.079
-34.00000,-12.00000,0.068
-33.00000,-12.00000,0.053
-32.00000,-12.00000,0.038
-31.00000,-12.00000,0.030
-80.00000,-11.00000,0.014
-79.00000,-11.00000,0.015
-78.00000,-11.00000,0.017
-77.00000,-11.00000,0.019
-76.00000,-11.00000,0.022
-75.00000,-11.00000,0.025
-74.00000,-11.00000,0.028
-73.00000,-11.00000,0.031
-72.00000,-11.00000,0.033
-71.00000,-11.00000,0.036
-70.00000,-11.00000,0.040
-69.00000,-11.00000,0.044
-68.00000,-11.00000,0.049
-67.00000,-11.00000,0.052
-66.00000,-11.00000,0.056
-65.00000,-11.00000,0.061
-64.00000,-11.00000,0.064
-63.00000,-11.00000,0.066
-62.00000,-11.00000,0.069
-61.00000,-11.00000,0.071
-60.00000,-11.00000,0.073
-59.00000,-11.00000,0.075
-58.00000,-11.00000,0.094
-57.00000,-11.00000,0.099
-56.00000,-11.00000,0.103
-55.00000,-11.00000,0.107
-54.00000,-11.00000,0.084
-53.00000,-11.00000,0.081
-52.00000,-11.00000,0.088
-51.00000,-11.00000,0.096
-50.00000,-11.00000,0.103
-49.00000,-11.00000,0.109
-48.00000,-11.00000,0.111
-47.00000,-11.00000,0.106
-46.00000,-11.00000,0.100
-45.00000,-11.00000,0.095
-44.00000,-11.00000,0.094
-43.00000,-11.00000,0.093
-42.00000,-11.00000,0.098
-41.00000,-11.00000,0.099
-40.00000,-11.00000,0.100
-39.00000,-11.00000,0.106
-38.00000,-11.00000,0.103
-37.00000,-11.00000,0.101
-36.00000,-11.00000,0.095
-35.00000,-11.00000,0.087
-34.00000,-11.00000,0.079
-33.00000,-11.00000,0.066
-32.00000,-11.00000,0.046
-31.00000,-11.00000,0.034
-80.00000,-10.00000,0.014
-79.00000,-10.00000,0.016
-78.00000,-10.00000,0.018
-77.00000,-10.00000,0.020
-76.00000,-10.00000,0.023
-75.00000,-10.00000,0.026
-74.00000,-10.00000,0.029
-73.00000,-10.00000,0.031
-72.00000,-10.00000,0.033
-71.00000,-10.00000,0.036
-70.00000,-10.00000,0.040
-69.00000,-10.00000,0.045
-68.00000,-10.00000,0.050
-67.00000,-10.00000,0.054
-66.00000,-10.00000,0.058
-65.00000,-10.00000,0.062
-64.00000,-10.00000,0.065
-63.00000,-10.00000,0.068
-62.00000,-10.00000,0.070
-61.00000,-10.00000,0.072
-60.00000,-10.00000,0.074
-59.00000,-10.00000,0.075
-58.00000,-10.00000,0.075
-57.00000,-10.00000,0.091
-56.00000,-10.00000,0.087
-55.00000,-10.00000,0.095
-54.00000,-10.00000,0.078
-53.00000,-10.00000,0.076
-52.00000,-10.00000,0.080
-51.00000,-10.00000,0.085
-50.00000,-10.00000,0.091
-49.00000,-10.00000,0.096
-48.00000,-10.00000,0.093
-47.00000,-10.00000,0.092
-46.00000,-10.00000,0.091
-45.00000,-10.00000,0.084
-44.00000,-10.00000,0.087
-43.00000,-10.00000,0.092
-42.00000,-10.00000,0.098
-41.00000,-10.00000,0.107
-40.00000,-10.00000,0.118
-39.00000,-10.00000,0.129
-38.00000,-10.00000,0.136
-37.00000,-10.00000,0.128
-36.00000,-10.00000,0.114
-35.00000,-10.00000,0.095
-34.00000,-10.00000,0.086
-33.00000,-10.00000,0.075
-32.00000,-10.00000,0.057
-31.00000,-10.00000,0.038
-80.00000,-9.00000,0.014
-79.00000,-9.00000,0.016
-78.00000,-9.00000,0.019
-77.00000,-9.00000,0.021
-76.00000,-9.00000,0.024
-75.00000,-9.00000,0.027
-74.00000,-9.00000,0.029
-73.00000,-9.00000,0.030
-72.00000,-9.00000,0.033
-71.00000,-9.00000,0.036
-70.00000,-9.00000,0.041
-69.00000,-9.00000,0.045
-68.00000,-9.00000,0.050
-67.00000,-9.00000,0.055
-66.00000,-9.00000,0.058
-65.00000,-9.00000,0.061
-64.00000,-9.00000,0.064
-63.00000,-9.00000,0.068
-62.00000,-9.00000,0.070
-61.00000,-9.00000,0.075
-60.00000,-9.00000,0.078
-59.00000,-9.00000,0.079
-58.00000,-9.00000,0.080
-57.00000,-9.00000,0.080
-56.00000,-9.00000,0.080
-55.00000,-9.00000,0.082
-54.00000,-9.00000,0.078
-53.00000,-9.00000,0.076
-52.00000,-9.00000,0.076
-51.00000,-9.00000,0.076
-50.00000,-9.00000,0.080
-49.00000,-9.00000,0.083
-48.00000,-9.00000,0.088
-47.00000,-9.00000,0.082
-46.00000,-9.00000,0.084
-45.00000,-9.00000,0.080
-44.00000,-9.00000,0.086
-43.00000,-9.00000,0.094
-42.00000,-9.00000,0.107
-41.00000,-9.00000,0.123
-40.00000,-9.00000,0.132
-39.00000,-9.00000,0.130
-38.00000,-9.00000,0.147
-37.00000,-9.00000,0.149
-36.00000,-9.00000,0.143
-35.00000,-9.00000,0.128
-34.00000,-9.00000,0.100
-33.00000,-9.00000,0.079
-32.00000,-9.00000,0.063
-31.00000,-9.00000,0.052
-80.00000,-8.00000,0.015
-79.00000,-8.00000,0.017
-78.00000,-8.00000,0.019
-77.00000,-8.00000,0.022
-76.00000,-8.00000,0.025
-75.00000,-8.00000,0.027
-74.00000,-8.00000,0.028
-73.00000,-8.00000,0.030
-72.00000,-8.00000,0.032
-71.00000,-8.00000,0.036
-70.00000,-8.00000,0.041
-69.00000,-8.00000,0.045
-68.00000,-8.00000,0.050
-67.00000,-8.00000,0.054
-66.00000,-8.00000,0.056
-65.00000,-8.00000,0.059
-64.00000,-8.00000,0.062
-63.00000,-8.00000,0.066
-62.00000,-8.00000,0.069
-61.00000,-8.00000,0.070
-60.00000,-8.00000,0.075
-59.00000,-8.00000,0.081
-58.00000,-8.00000,0.084
-57.00000,-8.00000,0.084
-56.00000,-8.00000,0.077
-55.00000,-8.00000,0.076
-54.00000,-8.00000,0.080
-53.00000,-8.00000,0.080
-52.00000,-8.00000,0.078
-51.00000,-8.00000,0.076
-50.00000,-8.00000,0.074
-49.00000,-8.00000,0.073
-48.00000,-8.00000,0.075
-47.00000,-8.00000,0.078
-46.00000,-8.00000,0.077
-45.00000,-8.00000,0.077
-44.00000,-8.00000,0.084
-43.00000,-8.00000,0.091
-42.00000,-8.00000,0.099
-41.00000,-8.00000,0.108
-40.00000,-8.00000,0.118
-39.00000,-8.00000,0.128
-38.00000,-8.00000,0.135
-37.00000,-8.00000,0.138
-36.00000,-8.00000,0.134
-35.00000,-8.00000,0.123
-34.00000,-8.00000,0.107
-33.00000,-8.00000,0.088
-32.00000,-8.00000,0.063
-31.00000,-8.00000,0.052
-80.00000,-7.00000,0.015
-79.00000,-7.00000,0.017
-78.00000,-7.00000,0.020
-77.00000,-7.00000,0.023
-76.00000,-7.00000,0.025
-75.00000,-7.00000,0.027
-74.00000,-7.00000,0.028
-73.00000,-7.00000,0.030
-72.00000,-7.00000,0.032
-71.00000,-7.00000,0.035
-70.00000,-7.00000,0.040
-69.00000,-7.00000,0.045
-68.00000,-7.00000,0.049
-67.00000,-7.00000,0.052
-66.00000,-7.00000,0.055
-65.00000,-7.00000,0.058
-64.00000,-7.00000,0.061
-63.00000,-7.00000,0.064
-62.00000,-7.00000,0.067
-61.00000,-7.00000,0.069
-60.00000,-7.00000,0.070
-59.00000,-7.00000,0.075
-58.00000,-7.00000,0.080
-57.00000,-7.00000,0.084
-56.00000,-7.00000,0.082
-55.00000,-7.00000,0.079
-54.00000,-7.00000,0.077
-53.00000,-7.00000,0.077
-52.00000,-7.00000,0.078
-51.00000,-7.00000,0.079
-50.00000,-7.00000,0.076
-49.00000,-7.00000,0.074
-48.00000,-7.00000,0.073
-47.00000,-7.00000,0.075
-46.00000,-7.00000,0.074
-45.00000,-7.00000,0.072
-44.00000,-7.00000,0.075
-43.00000,-7.00000,0.083
-42.00000,-7.00000,0.091
-41.00000,-7.00000,0.101
-40.00000,-7.00000,0.113
-39.00000,-7.00000,0.125
-38.00000,-7.00000,0.137
-37.00000,-7.00000,0.144
-36.00000,-7.00000,0.137
-35.00000,-7.00000,0.124
-34.00000,-7.00000,0.113
-33.00000,-7.00000,0.078
-32.00000,-7.00000,0.061
-31.00000,-7.00000,0.046
-80.00000,-6.00000,0.015
-79.00000,-6.00000,0.018
-78.00000,-6.00000,0.020
-77.00000,-6.00000,0.023
-76.00000,-6.00000,0.025
-75.00000,-6.00000,0.026
-74.00000,-6.00000,0.028
-73.00000,-6.00000,0.029
-72.00000,-6.00000,0.031
-71.00000,-6.00000,0.034
-70.00000,-6.00000,0.039
-69.00000,-6.00000,0.043
-68.00000,-6.00000,0.048
-67.00000,-6.00000,0.051
-66.00000,-6.00000,0.053
-65.00000,-6.00000,0.056
-64.00000,-6.00000,0.059
-63.00000,-6.00000,0.061
-62.00000,-6.00000,0.064
-61.00000,-6.00000,0.067
-60.00000,-6.00000,0.068
-59.00000,-6.00000,0.070
-58.00000,-6.00000,0.075
-57.00000,-6.00000,0.080
-56.00000,-6.00000,0.083
-55.00000,-6.00000,0.084
-54.00000,-6.00000,0.081
-53.00000,-6.00000,0.081
-52.00000,-6.00000,0.082
-51.00000,-6.00000,0.081
-50.00000,-6.00000,0.079
-49.00000,-6.00000,0.075
-48.00000,-6.00000,0.072
-47.00000,-6.00000,0.072
-46.00000,-6.00000,0.073
-45.00000,-6.00000,0.069
-44.00000,-6.00000,0.072
-43.00000,-6.00000,0.077
-42.00000,-6.00000,0.084
-41.00000,-6.00000,0.091
-40.00000,-6.00000,0.097
-39.00000,-6.00000,0.109
-38.00000,-6.00000,0.125
-37.00000,-6.00000,0.142
-36.00000,-6.00000,0.129
-35.00000,-6.00000,0.119
-34.00000,-6.00000,0.103
-33.00000,-6.00000,0.078
-32.00000,-6.00000,0.058
-31.00000,-6.00000,0.048
-80.00000,-5.00000,0.016
-79.00000,-5.00000,0.018
-78.00000,-5.00000,0.021
-77.00000,-5.00000,0.023
-76.00000,-5.00000,0.024
-75.00000,-5.00000,0.026
-74.00000,-5.00000,0.027
-73.00000,-5.00000,0.029
-72.00000,-5.00000,0.030
-71.00000,-5.00000,0.033
-70.00000,-5.00000,0.037
-69.00000,-5.00000,0.042
-68.00000,-5.00000,0.046
-67.00000,-5.00000,0.049
-66.00000,-5.00000,0.051
-65.00000,-5.00000,0.054
-64.00000,-5.00000,0.056
-63.00000,-5.00000,0.059
-62.00000,-5.00000,0.062
-61.00000,-5.00000,0.065
-60.00000,-5.00000,0.067
-59.00000,-5.00000,0.068
-58.00000,-5.00000,0.071
-57.00000,-5.00000,0.076
-56.00000,-5.00000,0.080
-55.00000,-5.00000,0.082
-54.00000,-5.00000,0.084
-53.00000,-5.00000,0.084
-52.00000,-5.00000,0.086
-51.00000,-5.00000,0.085
-50.00000,-5.00000,0.082
-49.00000,-5.00000,0.079
-48.00000,-5.00000,0.073
-47.00000,-5.00000,0.070
-46.00000,-5.00000,0.067
-45.00000,-5.00000,0.067
-44.00000,-5.00000,0.070
-43.00000,-5.00000,0.074
-42.00000,-5.00000,0.080
-41.00000,-5.00000,0.087
-40.00000,-5.00000,0.092
-39.00000,-5.00000,0.095
-38.00000,-5.00000,0.106
-37.00000,-5.00000,0.116
-36.00000,-5.00000,0.118
-35.00000,-5.00000,0.106
-34.00000,-5.00000,0.094
-33.00000,-5.00000,0.072
-32.00000,-5.00000,0.053
-31.00000,-5.00000,0.042
-80.00000,-4.00000,0.016
-79.00000,-4.00000,0.018
-78.00000,-4.00000,0.021
-77.00000,-4.00000,0.023
-76.00000,-4.00000,0.024
-75.00000,-4.00000,0.025
-74.00000,-4.00000,0.027
-73.00000,-4.00000,0.029
-72.00000,-4.00000,0.031
-71.00000,-4.00000,0.034
-70.00000,-4.00000,0.036
-69.00000,-4.00000,0.040
-68.00000,-4.00000,0.044
-67.00000,-4.00000,0.047
-66.00000,-4.00000,0.049
-65.00000,-4.00000,0.052
-64.00000,-4.00000,0.054
-63.00000,-4.00000,0.056
-62.00000,-4.00000,0.059
-61.00000,-4.00000,0.062
-60.00000,-4.00000,0.064
-59.00000,-4.00000,0.066
-58.00000,-4.00000,0.068
-57.00000,-4.00000,0.072
-56.00000,-4.00000,0.076
-55.00000,-4.00000,0.079
-54.00000,-4.00000,0.083
-53.00000,-4.00000,0.084
-52.00000,-4.00000,0.083
-51.00000,-4.00000,0.082
-50.00000,-4.00000,0.080
-49.00000,-4.00000,0.077
-48.00000,-4.00000,0.073
-47.00000,-4.00000,0.068
-46.00000,-4.00000,0.065
-45.00000,-4.00000,0.065
-44.00000,-4.00000,0.063
-43.00000,-4.00000,0.070
-42.00000,-4.00000,0.075
-41.00000,-4.00000,0.080
-40.00000,-4.00000,0.084
-39.00000,-4.00000,0.087
-38.00000,-4.00000,0.096
-37.00000,-4.00000,0.099
-36.00000,-4.00000,0.100
-35.00000,-4.00000,0.093
-34.00000,-4.00000,0.079
-33.00000,-4.00000,0.061
-32.00000,-4.00000,0.045
-31.00000,-4.00000,0.035
-80.00000,-3.00000,0.016
-79.00000,-3.00000,0.018
-78.00000,-3.00000,0.021
-77.00000,-3.00000,0.022
-76.00000,-3.00000,0.023
-75.00000,-3.00000,0.025
-74.00000,-3.00000,0.028
-73.00000,-3.00000,0.030
-72.00000,-3.00000,0.032
-71.00000,-3.00000,0.035
-70.00000,-3.00000,0.037
-69.00000,-3.00000,0.039
-68.00000,-3.00000,0.041
-67.00000,-3.00000,0.045
-66.00000,-3.00000,0.047
-65.00000,-3.00000,0.049
-64.00000,-3.00000,0.051
-63.00000,-3.00000,0.054
-62.00000,-3.00000,0.056
-61.00000,-3.00000,0.059
-60.00000,-3.00000,0.061
-59.00000,-3.00000,0.063
-58.00000,-3.00000,0.066
-57.00000,-3.00000,0.069
-56.00000,-3.00000,0.073
-55.00000,-3.00000,0.078
-54.00000,-3.00000,0.082
-53.00000,-3.00000,0.085
-52.00000,-3.00000,0.082
-51.00000,-3.00000,0.079
-50.00000,-3.00000,0.077
-49.00000,-3.00000,0.074
-48.00000,-3.00000,0.072
-47.00000,-3.00000,0.067
-46.00000,-3.00000,0.065
-45.00000,-3.00000,0.061
-44.00000,-3.00000,0.062
-43.00000,-3.00000,0.062
-42.00000,-3.00000,0.068
-41.00000,-3.00000,0.072
-40.00000,-3.00000,0.075
-39.00000,-3.00000,0.077
-38.00000,-3.00000,0.076
-37.00000,-3.00000,0.086
-36.00000,-3.00000,0.079
