-77.5000,-15.5000,  0.00007060
-77.5000,-14.5000,  0.00007872
-77.5000,-13.5000,  0.00009044
-77.5000,-12.5000,  0.00010560
-77.5000,-11.5000,  0.00012382
-77.5000,-10.5000,  0.00014835
-77.5000, -9.5000,  0.00018090
-77.5000, -8.5000,  0.00021471
-77.5000, -7.5000,  0.00024160
-77.5000, -6.5000,  0.00022867
-77.5000, -5.5000,  0.00022123
-77.5000, -4.5000,  0.00019115
-77.5000, -3.5000,  0.00016092
-77.5000, -2.5000,  0.00013414
-77.5000, -1.5000,  0.00011108
-77.5000, -0.5000,  0.00009759
-77.5000,  0.5000,  0.00008609
-77.5000,  1.5000,  0.00007701
-77.5000,  2.5000,  0.00006851
-77.5000,  3.5000,  0.00006129
-77.5000,  4.5000,  0.00005606
-77.5000,  5.5000,  0.00005134
-77.5000,  6.5000,  0.00004555
-77.5000,  7.5000,  0.00004140
-77.5000,  8.5000,  0.00003794
-77.5000,  9.5000,  0.00003492
-77.5000, 10.5000,  0.00003243
-77.5000, 11.5000,  0.00003001
-77.5000, 12.5000,  0.00002782
-76.5000,-36.5000,  0.00003045
-76.5000,-35.5000,  0.00003164
-76.5000,-34.5000,  0.00003349
-76.5000,-33.5000,  0.00003487
-76.5000,-32.5000,  0.00003647
-76.5000,-31.5000,  0.00003815
-76.5000,-30.5000,  0.00003971
-76.5000,-29.5000,  0.00004118
-76.5000,-28.5000,  0.00004302
-76.5000,-27.5000,  0.00004351
-76.5000,-26.5000,  0.00004441
-76.5000,-25.5000,  0.00004603
-76.5000,-24.5000,  0.00004721
-76.5000,-23.5000,  0.00004903
-76.5000,-22.5000,  0.00005099
-76.5000,-21.5000,  0.00005210
-76.5000,-20.5000,  0.00005426
-76.5000,-19.5000,  0.00005697
-76.5000,-18.5000,  0.00006032
-76.5000,-17.5000,  0.00006526
-76.5000,-16.5000,  0.00007163
-76.5000,-15.5000,  0.00007914
-76.5000,-14.5000,  0.00008995
-76.5000,-13.5000,  0.00010592
-76.5000,-12.5000,  0.00012595
-76.5000,-11.5000,  0.00015295
-76.5000,-10.5000,  0.00019268
-76.5000, -9.5000,  0.00024935
-76.5000, -8.5000,  0.00028727
-76.5000, -7.5000,  0.00030230
-76.5000, -6.5000,  0.00031096
-76.5000, -5.5000,  0.00030585
-76.5000, -4.5000,  0.00027079
-76.5000, -3.5000,  0.00021381
-76.5000, -2.5000,  0.00016973
-76.5000, -1.5000,  0.00013497
-76.5000, -0.5000,  0.00011277
-76.5000,  0.5000,  0.00009877
-76.5000,  1.5000,  0.00008684
-76.5000,  2.5000,  0.00007638
-76.5000,  3.5000,  0.00006909
-76.5000,  4.5000,  0.00006275
-76.5000,  5.5000,  0.00005677
-76.5000,  6.5000,  0.00005039
-76.5000,  7.5000,  0.00004548
-76.5000,  8.5000,  0.00004170
-76.5000,  9.5000,  0.00003828
-76.5000, 10.5000,  0.00003540
-76.5000, 11.5000,  0.00003262
-76.5000, 12.5000,  0.00003001
-75.5000,-36.5000,  0.00003216
-75.5000,-35.5000,  0.00003423
-75.5000,-34.5000,  0.00003629
-75.5000,-33.5000,  0.00003796
-75.5000,-32.5000,  0.00004005
-75.5000,-31.5000,  0.00004160
-75.5000,-30.5000,  0.00004371
-75.5000,-29.5000,  0.00004540
-75.5000,-28.5000,  0.00004661
-75.5000,-27.5000,  0.00004796
-75.5000,-26.5000,  0.00004915
-75.5000,-25.5000,  0.00005049
-75.5000,-24.5000,  0.00005181
-75.5000,-23.5000,  0.00005381
-75.5000,-22.5000,  0.00005594
-75.5000,-21.5000,  0.00005797
-75.5000,-20.5000,  0.00005972
-75.5000,-19.5000,  0.00006248
-75.5000,-18.5000,  0.00006665
-75.5000,-17.5000,  0.00007199
-75.5000,-16.5000,  0.00007929
-75.5000,-15.5000,  0.00008915
-75.5000,-14.5000,  0.00010421
-75.5000,-13.5000,  0.00012336
-75.5000,-12.5000,  0.00014944
-75.5000,-11.5000,  0.00018980
-75.5000,-10.5000,  0.00024963
-75.5000, -9.5000,  0.00035264
-75.5000, -8.5000,  0.00057491
-75.5000, -7.5000,  0.00048981
-75.5000, -6.5000,  0.00046241
-75.5000, -5.5000,  0.00044293
-75.5000, -4.5000,  0.00039003
-75.5000, -3.5000,  0.00027621
-75.5000, -2.5000,  0.00021152
-75.5000, -1.5000,  0.00016169
-75.5000, -0.5000,  0.00013201
-75.5000,  0.5000,  0.00011249
-75.5000,  1.5000,  0.00009822
-75.5000,  2.5000,  0.00008710
-75.5000,  3.5000,  0.00007738
-75.5000,  4.5000,  0.00006993
-75.5000,  5.5000,  0.00006286
-75.5000,  6.5000,  0.00005585
-75.5000,  7.5000,  0.00005055
-75.5000,  8.5000,  0.00004587
-75.5000,  9.5000,  0.00004206
-75.5000, 10.5000,  0.00003866
-75.5000, 11.5000,  0.00003536
-75.5000, 12.5000,  0.00003260
-74.5000,-36.5000,  0.00003405
-74.5000,-35.5000,  0.00003641
-74.5000,-34.5000,  0.00003896
-74.5000,-33.5000,  0.00004160
-74.5000,-32.5000,  0.00004361
-74.5000,-31.5000,  0.00004594
-74.5000,-30.5000,  0.00004801
-74.5000,-29.5000,  0.00004989
-74.5000,-28.5000,  0.00005138
-74.5000,-27.5000,  0.00005315
-74.5000,-26.5000,  0.00005419
-74.5000,-25.5000,  0.00005578
-74.5000,-24.5000,  0.00005708
-74.5000,-23.5000,  0.00005925
-74.5000,-22.5000,  0.00006173
-74.5000,-21.5000,  0.00006452
-74.5000,-20.5000,  0.00006601
-74.5000,-19.5000,  0.00006874
-74.5000,-18.5000,  0.00007359
-74.5000,-17.5000,  0.00007958
-74.5000,-16.5000,  0.00008844
-74.5000,-15.5000,  0.00009968
-74.5000,-14.5000,  0.00011960
-74.5000,-13.5000,  0.00014105
-74.5000,-12.5000,  0.00017441
-74.5000,-11.5000,  0.00022429
-74.5000,-10.5000,  0.00030651
-74.5000, -9.5000,  0.00049712
-74.5000, -8.5000,  0.00101288
-74.5000, -7.5000,  0.00185978
-74.5000, -6.5000,  0.00071035
-74.5000, -5.5000,  0.00067526
-74.5000, -4.5000,  0.00055281
-74.5000, -3.5000,  0.00036346
-74.5000, -2.5000,  0.00025251
-74.5000, -1.5000,  0.00018646
-74.5000, -0.5000,  0.00015195
-74.5000,  0.5000,  0.00012698
-74.5000,  1.5000,  0.00011085
-74.5000,  2.5000,  0.00009744
-74.5000,  3.5000,  0.00008736
-74.5000,  4.5000,  0.00007827
-74.5000,  5.5000,  0.00007082
-74.5000,  6.5000,  0.00006227
-74.5000,  7.5000,  0.00005629
-74.5000,  8.5000,  0.00005102
-74.5000,  9.5000,  0.00004659
-74.5000, 10.5000,  0.00004229
-74.5000, 11.5000,  0.00003852
-74.5000, 12.5000,  0.00003521
-73.5000,-36.5000,  0.00003677
-73.5000,-35.5000,  0.00003927
-73.5000,-34.5000,  0.00004176
-73.5000,-33.5000,  0.00004468
-73.5000,-32.5000,  0.00004764
-73.5000,-31.5000,  0.00005055
-73.5000,-30.5000,  0.00005316
-73.5000,-29.5000,  0.00005507
-73.5000,-28.5000,  0.00005738
-73.5000,-27.5000,  0.00005946
-73.5000,-26.5000,  0.00006050
-73.5000,-25.5000,  0.00006163
-73.5000,-24.5000,  0.00006362
-73.5000,-23.5000,  0.00006552
-73.5000,-22.5000,  0.00006804
-73.5000,-21.5000,  0.00007134
-73.5000,-20.5000,  0.00007283
-73.5000,-19.5000,  0.00007583
-73.5000,-18.5000,  0.00008131
-73.5000,-17.5000,  0.00008795
-73.5000,-16.5000,  0.00009745
-73.5000,-15.5000,  0.00011228
-73.5000,-14.5000,  0.00013478
-73.5000,-13.5000,  0.00016285
-73.5000,-12.5000,  0.00020255
-73.5000,-11.5000,  0.00026643
-73.5000,-10.5000,  0.00036204
-73.5000, -9.5000,  0.00056846
-73.5000, -8.5000,  0.00119117
-73.5000, -7.5000,  0.00219646
-73.5000, -6.5000,  0.00110134
-73.5000, -5.5000,  0.00103537
-73.5000, -4.5000,  0.00067319
-73.5000, -3.5000,  0.00040771
-73.5000, -2.5000,  0.00027395
-73.5000, -1.5000,  0.00020811
-73.5000, -0.5000,  0.00017041
-73.5000,  0.5000,  0.00014405
-73.5000,  1.5000,  0.00012548
-73.5000,  2.5000,  0.00011151
-73.5000,  3.5000,  0.00009943
-73.5000,  4.5000,  0.00008860
-73.5000,  5.5000,  0.00007890
-73.5000,  6.5000,  0.00006929
-73.5000,  7.5000,  0.00006238
-73.5000,  8.5000,  0.00005667
-73.5000,  9.5000,  0.00005150
-73.5000, 10.5000,  0.00004635
-73.5000, 11.5000,  0.00004208
-73.5000, 12.5000,  0.00003811
-72.5000,-36.5000,  0.00003957
-72.5000,-35.5000,  0.00004261
-72.5000,-34.5000,  0.00004586
-72.5000,-33.5000,  0.00004911
-72.5000,-32.5000,  0.00005193
-72.5000,-31.5000,  0.00005502
-72.5000,-30.5000,  0.00005838
-72.5000,-29.5000,  0.00006170
-72.5000,-28.5000,  0.00006455
-72.5000,-27.5000,  0.00006707
-72.5000,-26.5000,  0.00006849
-72.5000,-25.5000,  0.00006980
-72.5000,-24.5000,  0.00007146
-72.5000,-23.5000,  0.00007298
-72.5000,-22.5000,  0.00007570
-72.5000,-21.5000,  0.00007800
-72.5000,-20.5000,  0.00008206
-72.5000,-19.5000,  0.00008400
-72.5000,-18.5000,  0.00008921
-72.5000,-17.5000,  0.00009705
-72.5000,-16.5000,  0.00010618
-72.5000,-15.5000,  0.00012465
-72.5000,-14.5000,  0.00014926
-72.5000,-13.5000,  0.00017944
-72.5000,-12.5000,  0.00022105
-72.5000,-11.5000,  0.00029122
-72.5000,-10.5000,  0.00040082
-72.5000, -9.5000,  0.00059183
-72.5000, -8.5000,  0.00092746
-72.5000, -7.5000,  0.00132308
-72.5000, -6.5000,  0.00142203
-72.5000, -5.5000,  0.00100181
-72.5000, -4.5000,  0.00062453
-72.5000, -3.5000,  0.00041093
-72.5000, -2.5000,  0.00028833
-72.5000, -1.5000,  0.00022707
-72.5000, -0.5000,  0.00019010
-72.5000,  0.5000,  0.00016457
-72.5000,  1.5000,  0.00014418
-72.5000,  2.5000,  0.00012841
-72.5000,  3.5000,  0.00011369
-72.5000,  4.5000,  0.00010107
-72.5000,  5.5000,  0.00008804
-72.5000,  6.5000,  0.00007880
-72.5000,  7.5000,  0.00007012
-72.5000,  8.5000,  0.00006364
-72.5000,  9.5000,  0.00005678
-72.5000, 10.5000,  0.00005092
-72.5000, 11.5000,  0.00004562
-72.5000, 12.5000,  0.00004117
-71.5000,-36.5000,  0.00004252
-71.5000,-35.5000,  0.00004608
-71.5000,-34.5000,  0.00004995
-71.5000,-33.5000,  0.00005370
-71.5000,-32.5000,  0.00005743
-71.5000,-31.5000,  0.00006176
-71.5000,-30.5000,  0.00006523
-71.5000,-29.5000,  0.00006877
-71.5000,-28.5000,  0.00007264
-71.5000,-27.5000,  0.00007626
-71.5000,-26.5000,  0.00007739
-71.5000,-25.5000,  0.00007989
-71.5000,-24.5000,  0.00008072
-71.5000,-23.5000,  0.00008161
-71.5000,-22.5000,  0.00008475
-71.5000,-21.5000,  0.00008762
-71.5000,-20.5000,  0.00009146
-71.5000,-19.5000,  0.00009345
-71.5000,-18.5000,  0.00009731
-71.5000,-17.5000,  0.00010535
-71.5000,-16.5000,  0.00011489
-71.5000,-15.5000,  0.00013671
-71.5000,-14.5000,  0.00016373
-71.5000,-13.5000,  0.00018900
-71.5000,-12.5000,  0.00023249
-71.5000,-11.5000,  0.00029792
-71.5000,-10.5000,  0.00041176
-71.5000, -9.5000,  0.00057967
-71.5000, -8.5000,  0.00072525
-71.5000, -7.5000,  0.00084139
-71.5000, -6.5000,  0.00084099
-71.5000, -5.5000,  0.00072008
-71.5000, -4.5000,  0.00056207
-71.5000, -3.5000,  0.00040080
-71.5000, -2.5000,  0.00029682
-71.5000, -1.5000,  0.00025244
-71.5000, -0.5000,  0.00021836
-71.5000,  0.5000,  0.00019251
-71.5000,  1.5000,  0.00016778
-71.5000,  2.5000,  0.00014655
-71.5000,  3.5000,  0.00012942
-71.5000,  4.5000,  0.00011387
-71.5000,  5.5000,  0.00009958
-71.5000,  6.5000,  0.00008919
-71.5000,  7.5000,  0.00007975
-71.5000,  8.5000,  0.00007086
-71.5000,  9.5000,  0.00006240
-71.5000, 10.5000,  0.00005549
-71.5000, 11.5000,  0.00004950
-71.5000, 12.5000,  0.00004444
-70.5000,-36.5000,  0.00004601
-70.5000,-35.5000,  0.00004982
-70.5000,-34.5000,  0.00005427
-70.5000,-33.5000,  0.00005880
-70.5000,-32.5000,  0.00006398
-70.5000,-31.5000,  0.00006905
-70.5000,-30.5000,  0.00007370
-70.5000,-29.5000,  0.00007797
-70.5000,-28.5000,  0.00008251
-70.5000,-27.5000,  0.00008672
-70.5000,-26.5000,  0.00008828
-70.5000,-25.5000,  0.00009129
-70.5000,-24.5000,  0.00009226
-70.5000,-23.5000,  0.00009363
-70.5000,-22.5000,  0.00009471
-70.5000,-21.5000,  0.00009801
-70.5000,-20.5000,  0.00010025
-70.5000,-19.5000,  0.00010515
-70.5000,-18.5000,  0.00010703
-70.5000,-17.5000,  0.00011644
-70.5000,-16.5000,  0.00012629
-70.5000,-15.5000,  0.00014616
-70.5000,-14.5000,  0.00017568
-70.5000,-13.5000,  0.00019994
-70.5000,-12.5000,  0.00023735
-70.5000,-11.5000,  0.00029710
-70.5000,-10.5000,  0.00039091
-70.5000, -9.5000,  0.00055524
-70.5000, -8.5000,  0.00059690
-70.5000, -7.5000,  0.00060726
-70.5000, -6.5000,  0.00059791
-70.5000, -5.5000,  0.00055719
-70.5000, -4.5000,  0.00048793
-70.5000, -3.5000,  0.00038071
-70.5000, -2.5000,  0.00031704
-70.5000, -1.5000,  0.00028062
-70.5000, -0.5000,  0.00025707
-70.5000,  0.5000,  0.00022347
-70.5000,  1.5000,  0.00018743
-70.5000,  2.5000,  0.00016341
-70.5000,  3.5000,  0.00014786
-70.5000,  4.5000,  0.00012866
-70.5000,  5.5000,  0.00011480
-70.5000,  6.5000,  0.00010225
-70.5000,  7.5000,  0.00009095
-70.5000,  8.5000,  0.00007872
-70.5000,  9.5000,  0.00006899
-70.5000, 10.5000,  0.00006097
-70.5000, 11.5000,  0.00005387
-70.5000, 12.5000,  0.00004793
-69.5000,-36.5000,  0.00004965
-69.5000,-35.5000,  0.00005398
-69.5000,-34.5000,  0.00005929
-69.5000,-33.5000,  0.00006545
-69.5000,-32.5000,  0.00007130
-69.5000,-31.5000,  0.00007797
-69.5000,-30.5000,  0.00008390
-69.5000,-29.5000,  0.00008966
-69.5000,-28.5000,  0.00009577
-69.5000,-27.5000,  0.00009966
-69.5000,-26.5000,  0.00010252
-69.5000,-25.5000,  0.00010475
-69.5000,-24.5000,  0.00010708
-69.5000,-23.5000,  0.00010805
-69.5000,-22.5000,  0.00010790
-69.5000,-21.5000,  0.00010999
-69.5000,-20.5000,  0.00011385
-69.5000,-19.5000,  0.00011689
-69.5000,-18.5000,  0.00012019
-69.5000,-17.5000,  0.00012600
-69.5000,-16.5000,  0.00013691
-69.5000,-15.5000,  0.00015301
-69.5000,-14.5000,  0.00018320
-69.5000,-13.5000,  0.00020859
-69.5000,-12.5000,  0.00023872
-69.5000,-11.5000,  0.00028649
-69.5000,-10.5000,  0.00034464
-69.5000, -9.5000,  0.00043003
-69.5000, -8.5000,  0.00050836
-69.5000, -7.5000,  0.00049948
-69.5000, -6.5000,  0.00048848
-69.5000, -5.5000,  0.00046919
-69.5000, -4.5000,  0.00043217
-69.5000, -3.5000,  0.00038349
-69.5000, -2.5000,  0.00035004
-69.5000, -1.5000,  0.00032708
-69.5000, -0.5000,  0.00027872
-69.5000,  0.5000,  0.00023871
-69.5000,  1.5000,  0.00020554
-69.5000,  2.5000,  0.00018187
-69.5000,  3.5000,  0.00016464
-69.5000,  4.5000,  0.00014829
-69.5000,  5.5000,  0.00013395
-69.5000,  6.5000,  0.00011821
-69.5000,  7.5000,  0.00010182
-69.5000,  8.5000,  0.00008826
-69.5000,  9.5000,  0.00007677
-69.5000, 10.5000,  0.00006646
-69.5000, 11.5000,  0.00005803
-69.5000, 12.5000,  0.00005181
-68.5000,-36.5000,  0.00005354
-68.5000,-35.5000,  0.00005889
-68.5000,-34.5000,  0.00006497
-68.5000,-33.5000,  0.00007212
-68.5000,-32.5000,  0.00008024
-68.5000,-31.5000,  0.00008887
-68.5000,-30.5000,  0.00009689
-68.5000,-29.5000,  0.00010422
-68.5000,-28.5000,  0.00011224
-68.5000,-27.5000,  0.00011718
-68.5000,-26.5000,  0.00012118
-68.5000,-25.5000,  0.00012379
-68.5000,-24.5000,  0.00012375
-68.5000,-23.5000,  0.00012259
-68.5000,-22.5000,  0.00012327
-68.5000,-21.5000,  0.00012614
-68.5000,-20.5000,  0.00012797
-68.5000,-19.5000,  0.00013197
-68.5000,-18.5000,  0.00013487
-68.5000,-17.5000,  0.00013816
-68.5000,-16.5000,  0.00014762
-68.5000,-15.5000,  0.00016179
-68.5000,-14.5000,  0.00019134
-68.5000,-13.5000,  0.00021286
-68.5000,-12.5000,  0.00024040
-68.5000,-11.5000,  0.00027452
-68.5000,-10.5000,  0.00031292
-68.5000, -9.5000,  0.00034758
-68.5000, -8.5000,  0.00039488
-68.5000, -7.5000,  0.00042095
-68.5000, -6.5000,  0.00041962
-68.5000, -5.5000,  0.00041336
-68.5000, -4.5000,  0.00041127
-68.5000, -3.5000,  0.00041297
-68.5000, -2.5000,  0.00040849
-68.5000, -1.5000,  0.00034679
-68.5000, -0.5000,  0.00029515
-68.5000,  0.5000,  0.00025736
-68.5000,  1.5000,  0.00023233
-68.5000,  2.5000,  0.00020599
-68.5000,  3.5000,  0.00019365
-68.5000,  4.5000,  0.00017508
-68.5000,  5.5000,  0.00015467
-68.5000,  6.5000,  0.00013376
-68.5000,  7.5000,  0.00011507
-68.5000,  8.5000,  0.00009851
-68.5000,  9.5000,  0.00008407
-68.5000, 10.5000,  0.00007277
-68.5000, 11.5000,  0.00006318
-68.5000, 12.5000,  0.00005561
-67.5000,-36.5000,  0.00005811
-67.5000,-35.5000,  0.00006417
-67.5000,-34.5000,  0.00007133
-67.5000,-33.5000,  0.00008044
-67.5000,-32.5000,  0.00009088
-67.5000,-31.5000,  0.00010103
-67.5000,-30.5000,  0.00011220
-67.5000,-29.5000,  0.00012311
-67.5000,-28.5000,  0.00013353
-67.5000,-27.5000,  0.00014002
-67.5000,-26.5000,  0.00014627
-67.5000,-25.5000,  0.00014750
-67.5000,-24.5000,  0.00014507
-67.5000,-23.5000,  0.00014202
-67.5000,-22.5000,  0.00014061
-67.5000,-21.5000,  0.00013985
-67.5000,-20.5000,  0.00014360
-67.5000,-19.5000,  0.00014699
-67.5000,-18.5000,  0.00014968
-67.5000,-17.5000,  0.00015260
-67.5000,-16.5000,  0.00015992
-67.5000,-15.5000,  0.00017525
-67.5000,-14.5000,  0.00019035
-67.5000,-13.5000,  0.00022234
-67.5000,-12.5000,  0.00024320
-67.5000,-11.5000,  0.00026570
-67.5000,-10.5000,  0.00030237
-67.5000, -9.5000,  0.00032210
-67.5000, -8.5000,  0.00034506
-67.5000, -7.5000,  0.00036983
-67.5000, -6.5000,  0.00037955
-67.5000, -5.5000,  0.00039088
-67.5000, -4.5000,  0.00041025
-67.5000, -3.5000,  0.00042670
-67.5000, -2.5000,  0.00041793
-67.5000, -1.5000,  0.00036441
-67.5000, -0.5000,  0.00032335
-67.5000,  0.5000,  0.00029043
-67.5000,  1.5000,  0.00026141
-67.5000,  2.5000,  0.00025032
-67.5000,  3.5000,  0.00023388
-67.5000,  4.5000,  0.00020627
-67.5000,  5.5000,  0.00017887
-67.5000,  6.5000,  0.00015336
-67.5000,  7.5000,  0.00013010
-67.5000,  8.5000,  0.00010835
-67.5000,  9.5000,  0.00009280
-67.5000, 10.5000,  0.00007932
-67.5000, 11.5000,  0.00006823
-67.5000, 12.5000,  0.00005962
-66.5000,-36.5000,  0.00006311
-66.5000,-35.5000,  0.00007004
-66.5000,-34.5000,  0.00007792
-66.5000,-33.5000,  0.00008946
-66.5000,-32.5000,  0.00010229
-66.5000,-31.5000,  0.00011586
-66.5000,-30.5000,  0.00013131
-66.5000,-29.5000,  0.00014568
-66.5000,-28.5000,  0.00015937
-66.5000,-27.5000,  0.00017034
-66.5000,-26.5000,  0.00017657
-66.5000,-25.5000,  0.00017621
-66.5000,-24.5000,  0.00017285
-66.5000,-23.5000,  0.00016745
-66.5000,-22.5000,  0.00016105
-66.5000,-21.5000,  0.00015911
-66.5000,-20.5000,  0.00015794
-66.5000,-19.5000,  0.00016207
-66.5000,-18.5000,  0.00016639
-66.5000,-17.5000,  0.00017264
-66.5000,-16.5000,  0.00017550
-66.5000,-15.5000,  0.00018568
-66.5000,-14.5000,  0.00020466
-66.5000,-13.5000,  0.00021861
-66.5000,-12.5000,  0.00024794
-66.5000,-11.5000,  0.00027515
-66.5000,-10.5000,  0.00029636
-66.5000, -9.5000,  0.00032276
-66.5000, -8.5000,  0.00033450
-66.5000, -7.5000,  0.00034662
-66.5000, -6.5000,  0.00037755
-66.5000, -5.5000,  0.00040127
-66.5000, -4.5000,  0.00044221
-66.5000, -3.5000,  0.00047043
-66.5000, -2.5000,  0.00044495
-66.5000, -1.5000,  0.00041279
-66.5000, -0.5000,  0.00037804
-66.5000,  0.5000,  0.00034883
-66.5000,  1.5000,  0.00032640
-66.5000,  2.5000,  0.00031170
-66.5000,  3.5000,  0.00028924
-66.5000,  4.5000,  0.00024858
-66.5000,  5.5000,  0.00020851
-66.5000,  6.5000,  0.00017604
-66.5000,  7.5000,  0.00014685
-66.5000,  8.5000,  0.00012271
-66.5000,  9.5000,  0.00010320
-66.5000, 10.5000,  0.00008739
-66.5000, 11.5000,  0.00007506
-66.5000, 12.5000,  0.00006426
-65.5000,-36.5000,  0.00006762
-65.5000,-35.5000,  0.00007630
-65.5000,-34.5000,  0.00008589
-65.5000,-33.5000,  0.00009816
-65.5000,-32.5000,  0.00011482
-65.5000,-31.5000,  0.00013247
-65.5000,-30.5000,  0.00015324
-65.5000,-29.5000,  0.00017471
-65.5000,-28.5000,  0.00019552
-65.5000,-27.5000,  0.00021127
-65.5000,-26.5000,  0.00021778
-65.5000,-25.5000,  0.00021563
-65.5000,-24.5000,  0.00020688
-65.5000,-23.5000,  0.00019680
-65.5000,-22.5000,  0.00018654
-65.5000,-21.5000,  0.00018204
-65.5000,-20.5000,  0.00017924
-65.5000,-19.5000,  0.00017828
-65.5000,-18.5000,  0.00018763
-65.5000,-17.5000,  0.00019261
-65.5000,-16.5000,  0.00019611
-65.5000,-15.5000,  0.00020091
-65.5000,-14.5000,  0.00021345
-65.5000,-13.5000,  0.00023189
-65.5000,-12.5000,  0.00024943
-65.5000,-11.5000,  0.00026619
-65.5000,-10.5000,  0.00028708
-65.5000, -9.5000,  0.00030677
-65.5000, -8.5000,  0.00033052
-65.5000, -7.5000,  0.00036073
-65.5000, -6.5000,  0.00038996
-65.5000, -5.5000,  0.00044405
-65.5000, -4.5000,  0.00048575
-65.5000, -3.5000,  0.00049760
-65.5000, -2.5000,  0.00048613
-65.5000, -1.5000,  0.00047083
