# gsimlt_path=b1,smlt_path=b1,imt=PGA,investigation_time=50.0
lon,lat,iml
-78.6263,10.8846,0.005
-78.6251,-11.1487,0.005
-78.6242,11.3343,0.005
-78.6229,-11.5984,0.005
-78.622,11.784,0.005
-78.6206,-12.0481,0.005
-78.6197,12.2336,0.005
-78.6183,-12.4977,0.005
-78.6173,12.6833,0.005
-78.6158,-12.9474,0.005
-78.6148,13.1329,0.005
-78.6133,-13.3971,0.005
-78.6122,13.5826,0.005
-78.6106,-13.8467,0.005
-78.6095,14.0323,0.005
-78.6079,-14.2964,0.005
-78.6051,-14.746,0.005
-78.6021,-15.1957,0.005
-78.5991,-15.6454,0.005
-78.596,-16.095,0.005
-78.5928,-16.5447,0.005
-78.5894,-16.9943,0.005
-78.586,-17.444,0.005
-78.5825,-17.8937,0.005
-78.5788,-18.3433,0.005
-78.5751,-18.793,0.005
-78.5712,-19.2426,0.005
-78.5672,-19.6923,0.005
-78.5631,-20.142,0.005
-78.559,-20.5916,0.005
-78.5546,-21.0413,0.005
-78.5502,-21.4909,0.005
-78.5457,-21.9406,0.005
-78.541,-22.3903,0.005
-78.5363,-22.8399,0.005
-78.5314,-23.2896,0.005
-78.5263,-23.7393,0.005
-78.5212,-24.1889,0.005
-78.5159,-24.6386,0.005
-78.5105,-25.0882,0.005
-78.505,-25.5379,0.005
-78.4993,-25.9876,0.005
-78.4935,-26.4372,0.005
-78.4875,-26.8869,0.005
-78.4814,-27.3365,0.005
-78.4752,-27.7862,0.005
-78.4688,-28.2359,0.005
-78.4623,-28.6855,0.005
-78.4556,-29.1352,0.005
-78.4488,-29.5848,0.005
-78.4418,-30.0345,0.005
-78.4346,-30.4842,0.005
-78.4273,-30.9338,0.005
-78.4199,-31.3835,0.005
-78.4122,-31.8331,0.005
-78.4044,-32.2828,0.005
-78.3964,-32.7325,0.005
-78.3882,-33.1821,0.005
-78.3798,-33.6318,0.005
-78.3713,-34.0815,0.005
-78.3625,-34.5311,0.005
-78.3536,-34.9808,0.005
-78.3445,-35.4304,0.005
-78.3351,-35.8801,0.005
-78.3256,-36.3298,0.005
-78.3158,-36.7794,0.005
-78.3058,-37.2291,0.005
-78.2014,0.0927702,0.005
-78.2013,-0.356891,0.005
-78.2013,0.542431,0.005
-78.2012,-0.806551,0.005
-78.2011,0.992092,0.005
-78.2009,-1.25621,0.005
-78.2008,1.44175,0.005
-78.2006,-1.70587,0.005
-78.2004,1.89141,0.005
-78.2001,-2.15553,0.005
-78.1999,2.34107,0.005
-78.1995,-2.60519,0.005
-78.1992,2.79073,0.005
-78.1988,-3.05486,0.005
-78.1985,3.2404,0.005
-78.198,-3.50452,0.005
-78.1976,3.69006,0.005
-78.1971,-3.95418,0.005
-78.1967,4.13972,0.005
-78.196,-4.40384,0.005
-78.1956,4.58938,0.005
-78.1949,-4.8535,0.005
-78.1944,5.03904,0.005
-78.1936,-5.30316,0.005
-78.1931,5.4887,0.005
-78.1923,-5.75282,0.005
-78.1917,5.93836,0.005
-78.1908,-6.20248,0.005
-78.1901,6.38802,0.005
-78.1892,-6.65214,0.005
-78.1885,6.83768,0.005
-78.1875,-7.1018,0.005
-78.1867,7.28734,0.005
-78.1856,-7.55146,0.005
-78.1848,7.737,0.005
-78.1837,-8.00112,0.005
-78.1828,8.18666,0.005
-78.1816,-8.45079,0.005
-78.1807,8.63633,0.005
-78.1794,-8.90045,0.005
-78.1785,9.08599,0.005
-78.1771,-9.35011,0.005
-78.1762,9.53565,0.005
-78.1747,-9.79977,0.005
-78.1737,9.98531,0.005
-78.1722,-10.2494,0.005
-78.1711,10.435,0.005
-78.1695,-10.6991,0.005
-78.1684,10.8846,0.005
-78.1668,-11.1487,0.005
-78.1656,11.3343,0.005
-78.1639,-11.5984,0.005
